TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC GapSize BurstSize
2 0 2 1 1 1 1 1 6 0 1 31 6 6 1 0 0 1 2 31 0 60 2 2 0 0 11.0 5 1
6 0 19 5 1 1 1 18 189 17 2 2 195 195 17 16 0 18 19 8 16 60 3 6 0 0 55.0 5 1
1 0 6 1 6 1 6 0 204 0 0 50 204 204 6 0 5 0 6 50 5 50 1 1 0 0 393.0 5 1
3 0 3 3 0 0 1 2 48 0 1 48 48 48 3 1 1 3 3 48 2 48 1 3 2 0 32.0 5 1
3 0 4 2 1 1 1 3 10 2 2 25 22 22 2 1 0 3 4 37 1 54 3 3 0 1 32.0 5 1
2 0 2 1 1 1 1 1 6 0 1 31 6 6 1 0 0 1 2 31 0 60 2 2 0 0 16.0 5 1
1 0 1 1 1 1 1 0 20 0 0 50 20 20 1 0 0 0 1 50 0 50 1 1 0 0 79.0 5 1
2 0 3 1 1 1 2 1 20 0 1 46 22 22 2 0 1 2 3 46 1 57 2 2 0 0 42.0 5 1
3 0 3 2 0 0 0 3 21 2 2 4 26 26 2 1 0 3 3 4 1 44 2 3 0 0 15.0 5 1
3 0 3 3 3 1 3 0 168 0 0 54 168 168 3 0 2 0 3 54 2 54 1 3 4 1 150.0 5 1
2 0 11 2 2 1 2 9 705 6 3 6 1195 1195 6 6 1 9 11 6 7 54 4 2 1 0 247.0 5 1
1 0 1 1 1 1 1 0 0 0 0 54 0 0 1 0 0 0 1 54 0 54 1 1 0 0 57.0 5 1
2 0 5 2 0 0 1 4 93 0 1 44 93 93 5 3 1 5 5 44 4 44 1 2 0 0 66.0 5 1
1 0 2 1 2 1 2 0 22 0 0 58 22 22 2 0 1 0 2 58 1 58 1 1 1 0 4.0 5 1
2 0 7 2 0 0 1 6 468 0 1 37 468 468 7 5 1 7 7 37 6 37 1 2 0 0 35.0 5 1
1 0 1 1 1 1 1 0 0 0 0 57 0 0 1 0 0 0 1 57 0 57 1 1 0 0 13.0 5 1
1 1 2 1 2 2 2 0 24 0 0 50 24 24 1 0 0 0 2 50 0 60 2 1 0 0 8.0 5 1
3 0 4 2 2 1 2 2 8 1 2 2 12 12 2 0 1 2 4 58 1 58 3 3 0 0 4.0 5 1
2 0 8 1 0 0 1 7 384 3 3 6 553 553 3 4 1 8 8 16 5 48 3 2 2 0 167.0 5 1
2 0 5 1 1 1 1 4 45 2 2 6 77 77 2 2 0 4 5 6 2 54 3 2 0 0 13.0 5 1
1 0 2 1 1 1 1 1 10 0 1 29 10 10 1 0 0 1 2 29 0 54 2 1 0 0 23.0 5 1
3 0 6 3 1 1 1 5 186 4 2 1 225 225 4 3 0 5 6 1 3 55 3 3 1 0 38.0 5 1
2 0 2 2 2 1 2 0 291 0 0 53 291 291 2 0 1 0 2 53 1 53 1 2 1 0 74.0 5 1
1 0 1 1 0 0 0 1 6 0 1 49 6 6 1 0 0 1 1 49 0 49 1 1 0 0 32.0 5 1
4 0 5 2 2 1 2 3 48 2 2 4 84 84 2 1 1 3 5 4 2 51 3 4 0 0 105.0 5 1
4 0 19 4 0 0 5 14 784 9 4 6 1011 1011 9 10 5 19 19 42 15 42 4 4 0 1 305.0 5 1
2 0 13 2 0 0 4 9 1590 0 1 37 1590 1590 13 8 4 13 13 37 12 37 1 2 2 0 163.0 5 1
2 0 10 1 2 1 2 8 774 2 4 6 1899 1899 2 4 1 8 10 6 5 53 5 2 1 1 214.0 5 1
2 0 9 2 3 1 3 6 409 2 3 6 909 909 3 3 2 6 9 52 5 52 4 2 0 0 152.0 5 1
1 0 4 1 1 1 1 3 124 2 2 1 145 145 2 1 0 3 4 1 1 55 3 1 1 0 11.0 5 1
2 0 7 1 2 1 2 5 89 2 4 20 200 200 2 1 1 5 7 26 2 54 5 2 0 0 62.0 5 1
2 0 3 1 1 1 1 2 49 0 1 6 66 66 2 1 0 2 3 6 1 54 2 2 0 0 28.0 5 1
3 0 3 3 3 1 3 0 20 0 0 55 20 20 3 0 2 0 3 55 2 55 1 3 0 0 252.0 5 1
3 0 9 2 1 1 1 8 745 4 3 1 842 842 4 5 0 8 9 1 5 55 4 3 2 1 209.0 5 1
5 0 13 4 0 0 5 8 553 8 4 4 621 621 8 4 5 13 13 41 9 41 4 5 4 0 154.0 5 1
2 0 2 2 0 0 0 2 5 0 1 4 5 5 2 1 0 2 2 4 1 4 1 2 0 0 122.0 5 1
2 0 6 2 3 1 3 3 20 0 1 39 36 36 3 2 2 3 6 39 4 50 2 2 2 2 70.0 5 1
4 0 19 3 0 0 4 15 440 7 4 3 906 906 7 11 4 19 19 47 15 47 4 4 10 1 177.0 5 1
2 0 4 2 0 0 1 3 22 0 1 45 22 22 4 2 1 4 4 45 3 45 1 2 2 0 17.0 5 1
5 0 5 2 0 0 0 5 48 2 3 6 55 55 2 2 0 5 5 6 2 40 3 5 0 0 167.0 5 1
4 0 13 3 1 1 1 12 1696 7 3 1 2762 2762 7 9 0 12 13 17 9 55 4 4 0 0 569.0 5 1
3 0 2 3 2 1 2 0 51 0 0 55 51 51 2 0 1 0 2 55 1 55 1 3 0 0 17.0 5 1
2 0 6 1 0 0 2 4 37 4 3 30 47 47 4 1 2 6 6 48 3 48 3 2 2 0 73.0 5 1
1 0 2 1 2 1 2 0 7 0 0 50 7 7 2 0 1 0 2 50 1 50 1 1 0 0 56.0 5 1
2 0 4 2 1 1 1 3 305 2 2 6 340 340 2 1 0 3 4 6 1 54 3 2 1 0 20.0 5 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 1 0 51.0 5 1
1 0 2 1 2 1 2 0 30 0 0 50 30 30 2 0 1 0 2 50 1 50 1 1 0 0 62.0 5 1
2 0 9 2 2 1 2 7 445 2 5 6 920 920 2 2 1 7 9 6 3 54 6 2 0 0 206.0 5 1
3 0 5 2 0 0 1 4 24 3 2 39 28 28 3 2 1 5 5 39 3 47 2 3 1 1 102.0 5 1
2 0 6 1 1 1 1 5 678 2 3 1 1234 1234 2 2 0 5 6 1 2 55 4 2 1 0 226.0 5 1
2 0 6 2 3 1 3 3 18 0 1 39 29 29 3 2 2 3 6 39 4 50 2 2 2 1 41.0 5 1
1 0 2 1 0 0 0 2 2 1 2 30 2 2 1 0 0 2 2 30 0 40 2 1 3 0 21.0 5 1
3 0 3 3 0 0 1 2 17 0 1 48 17 17 3 1 1 3 3 48 2 48 1 3 2 0 31.0 5 1
1 0 2 1 1 1 1 1 30 0 1 49 30 30 1 0 0 1 2 49 0 55 2 1 1 0 100.0 5 1
4 0 6 3 1 1 1 5 3814 3 3 1 3943 3943 3 2 0 5 6 1 2 55 4 4 1 0 811.0 5 1
2 0 7 1 1 1 1 6 386 3 3 1 443 443 3 3 0 6 7 1 3 55 4 2 0 0 158.0 5 1
2 0 2 1 1 1 1 1 6 0 1 32 6 6 1 0 0 1 2 32 0 60 2 2 0 0 276.0 5 1
3 0 14 1 1 1 1 13 140 6 5 1 288 288 6 8 0 13 14 18 8 56 6 3 1 0 94.0 5 1
2 0 4 2 4 1 4 0 61 0 0 51 61 61 4 0 3 0 4 51 3 51 1 2 0 0 66.0 5 1
2 0 6 1 1 1 1 5 20 2 4 1 42 42 2 1 0 5 6 1 1 59 5 2 0 0 56.0 5 1
3 1 4 1 2 2 2 2 160 0 1 6 188 188 2 1 0 2 4 6 1 61 3 3 0 0 17.0 5 1
2 0 2 2 0 0 0 2 7 0 1 40 7 7 2 1 0 2 2 40 1 40 1 2 0 0 7.0 5 1
2 0 8 2 0 0 5 3 459 0 1 45 459 459 8 2 5 8 8 45 7 45 1 2 3 0 41.0 5 1
3 0 3 3 0 0 1 2 47 0 1 48 47 47 3 1 1 3 3 48 2 48 1 3 2 0 32.0 5 1
3 0 3 2 1 1 1 2 5 0 1 4 9 9 2 1 0 2 3 4 1 56 2 3 0 0 65.0 5 1
2 0 2 1 0 0 0 2 38 1 2 30 38 38 1 0 0 2 2 30 0 43 2 2 0 0 14.0 5 1
3 0 11 2 0 0 2 9 371 5 3 1 553 553 5 6 2 11 11 1 8 48 3 3 2 0 118.0 5 1
1 0 2 1 2 1 2 0 34 0 0 57 34 34 2 0 1 0 2 57 1 57 1 1 0 0 53.0 5 1
3 0 3 3 0 0 0 3 6 0 1 4 6 6 3 2 0 3 3 4 2 4 1 3 0 0 17.0 5 1
2 0 7 2 0 0 6 1 993 0 1 49 993 993 7 0 6 7 7 49 6 49 1 2 1 0 806.0 5 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 18.0 5 1
2 0 7 1 1 1 1 6 94 4 2 30 97 97 4 4 0 6 7 38 4 54 3 2 1 0 129.0 5 1
2 0 2 1 1 1 1 1 6 0 1 31 6 6 1 0 0 1 2 31 0 60 2 2 0 0 9.0 5 1
2 0 5 2 5 1 5 0 223 0 0 52 223 223 5 0 4 0 5 52 4 52 1 2 1 0 194.0 5 1
4 0 7 2 4 1 4 3 169 2 2 4 242 242 4 1 3 3 7 50 4 50 3 4 1 0 132.0 5 1
3 0 3 3 0 0 1 2 11 0 1 48 11 11 3 1 1 3 3 48 2 48 1 3 2 0 14.0 5 1
3 0 7 2 1 1 1 6 274 2 3 6 356 356 2 3 0 6 7 6 3 54 4 3 0 1 229.0 5 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 25.0 5 1
2 0 2 1 1 1 1 1 6 0 1 31 6 6 1 0 0 1 2 31 0 60 2 2 0 0 10.0 5 1
1 0 2 1 2 1 2 0 17 0 0 50 17 17 2 0 1 0 2 50 1 50 1 1 0 0 27.0 5 1
6 0 14 3 0 0 5 9 1002 6 4 1 1181 1181 6 5 5 14 14 48 10 48 4 6 6 0 118.0 5 1
2 0 3 1 1 1 1 2 6 1 2 2 12 12 1 0 0 2 3 2 0 60 3 2 0 0 4.0 5 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 6.0 5 1
4 0 5 4 5 1 5 0 524 0 0 55 524 524 5 0 4 0 5 55 4 55 1 4 0 0 217.0 5 1
1 0 2 1 2 1 2 0 183 0 0 50 183 183 2 0 1 0 2 50 1 50 1 1 0 0 509.0 5 1
1 0 1 1 1 1 1 0 0 0 0 51 0 0 1 0 0 0 1 51 0 51 1 1 0 0 56.0 5 1
2 0 7 2 0 0 2 5 130 0 1 38 130 130 7 4 2 7 7 38 6 38 1 2 2 0 55.0 5 1
2 0 6 1 1 1 1 5 125 3 2 6 239 239 3 3 0 5 6 16 3 54 3 2 0 0 41.0 5 1
5 0 21 4 0 0 4 17 502 10 3 1 932 932 10 14 4 21 21 13 18 38 3 5 2 0 224.0 5 1
2 0 3 1 1 1 1 2 16 0 1 6 27 27 2 1 0 2 3 6 1 54 2 2 0 0 19.0 5 1
6 0 11 2 0 0 2 9 1003 3 6 1 1093 1093 3 3 2 11 11 1 5 48 6 6 3 0 358.0 5 1
4 0 12 3 6 1 6 6 432 3 2 27 670 670 6 4 5 6 12 54 9 54 3 4 2 2 281.0 5 1
2 0 5 1 1 1 1 4 113 2 2 6 182 182 2 2 0 4 5 6 2 54 3 2 0 0 34.0 5 1
1 0 1 1 1 1 1 0 0 0 0 54 0 0 1 0 0 0 1 54 0 54 1 1 2 0 40.0 5 1
2 0 6 2 3 1 3 3 37 0 1 39 50 50 3 2 2 3 6 39 4 50 2 2 2 2 64.0 5 1
1 0 1 1 1 1 1 0 2 0 0 54 2 2 1 0 0 0 1 54 0 54 1 1 0 0 95.0 5 1
3 0 5 2 2 1 2 3 50 2 2 4 85 85 2 1 1 3 5 4 2 55 3 3 0 1 177.0 5 1
2 0 4 1 0 0 0 4 84 2 2 3 89 89 2 2 0 4 4 3 2 12 2 2 0 0 6.0 5 1
2 0 8 2 0 0 4 4 62 0 1 39 62 62 8 3 4 8 8 39 7 39 1 2 3 1 79.0 5 1
1 0 3 1 2 1 2 1 23 0 1 49 35 35 2 0 1 1 3 56 1 56 2 1 0 0 9.0 5 1
3 0 5 2 1 1 1 4 94 2 3 1 183 183 2 1 0 4 5 1 1 55 4 3 1 0 25.0 5 1
3 0 8 2 2 1 2 6 240 4 2 6 324 324 4 4 1 6 8 16 5 54 3 3 0 0 30.0 5 1
1 0 1 1 1 1 1 0 10 0 0 50 10 10 1 0 0 0 1 50 0 50 1 1 0 0 196.0 5 1
2 0 2 1 1 1 1 1 2 0 1 41 2 2 1 0 0 1 2 41 0 57 2 2 1 0 136.0 5 1
4 0 4 4 4 1 4 0 94 0 0 55 94 94 4 0 3 0 4 55 3 55 1 4 1 0 219.0 5 1
3 0 4 2 1 1 1 3 16 2 2 4 23 23 2 1 0 3 4 4 1 54 3 3 0 0 134.0 5 1
2 0 3 2 1 1 1 2 24 0 1 47 31 31 2 1 0 2 3 47 1 57 2 2 0 0 112.0 5 1
2 0 4 2 0 0 3 1 43 0 1 46 43 43 4 0 3 4 4 46 3 46 1 2 0 0 23.0 5 1
2 0 6 1 2 1 2 4 107 2 3 6 143 143 2 1 1 4 6 6 2 53 4 2 0 1 59.0 5 1
1 0 6 1 6 1 6 0 80 0 0 52 80 80 6 0 5 0 6 52 5 52 1 1 4 1 110.0 5 1
6 0 7 2 2 1 2 5 12 2 4 2 37 37 2 1 1 5 7 25 2 58 5 6 0 0 76.0 5 1
1 0 1 1 1 1 1 0 428 0 0 53 428 428 1 0 0 0 1 53 0 53 1 1 1 0 116.0 5 1
3 0 2 3 2 1 2 0 14 0 0 55 14 14 2 0 1 0 2 55 1 55 1 3 1 0 36.0 5 1
4 0 4 4 4 1 4 0 67 0 0 55 67 67 4 0 3 0 4 55 3 55 1 4 3 0 69.0 5 1
4 0 8 3 0 0 2 6 446 3 3 1 517 517 3 3 2 8 8 1 5 48 3 4 1 0 63.0 5 1
1 0 6 1 0 0 0 6 108 0 1 28 108 108 6 5 0 6 6 28 5 28 1 1 1 0 155.0 5 1
1 1 2 1 2 2 2 0 310 0 0 50 343 343 1 0 0 0 2 50 0 57 2 1 0 0 209.0 5 1
2 0 2 1 1 1 1 1 6 0 1 32 6 6 1 0 0 1 2 32 0 60 2 2 0 0 103.0 5 1
2 0 8 2 0 0 2 6 113 0 1 38 113 113 8 5 2 8 8 38 7 38 1 2 4 1 36.0 5 1
2 0 5 2 2 1 2 3 185 0 1 41 211 211 3 2 1 3 5 41 3 53 2 2 2 0 161.0 5 1
2 0 2 2 0 0 0 2 11 0 1 40 11 11 2 1 0 2 2 40 1 40 1 2 0 0 7.0 5 1
3 0 9 3 2 1 5 4 108 0 1 39 118 118 7 3 4 7 9 39 7 59 2 3 5 0 125.0 5 1
6 0 11 4 0 0 5 6 246 7 3 4 380 380 7 3 5 11 11 44 8 44 3 6 4 1 130.0 5 1
4 0 4 2 0 0 0 4 7 2 3 4 16 16 2 1 0 4 4 4 1 29 3 4 0 0 30.0 5 1
4 0 5 3 0 0 0 5 11 3 3 4 23 23 3 2 0 5 5 4 2 44 3 4 0 0 22.0 5 1
2 0 3 1 0 0 0 3 14 2 2 2 23 23 2 1 0 3 3 2 1 11 2 2 0 0 74.0 5 1
2 0 3 1 0 0 0 3 5 2 2 1 7 7 2 1 0 3 3 1 1 46 2 2 0 0 10.0 5 1
3 0 7 3 3 1 3 4 113 0 1 39 204 204 4 3 2 4 7 39 5 50 2 3 5 2 83.0 5 1
3 0 3 3 3 1 3 0 82 0 0 55 82 82 3 0 2 0 3 55 2 55 1 3 0 2 249.0 5 1
1 0 2 1 0 0 0 2 4 1 2 22 4 4 1 0 0 2 2 22 0 45 2 1 0 0 39.0 5 1
1 0 1 1 0 0 0 1 0 0 1 37 0 0 1 0 0 1 1 37 0 37 1 1 0 0 12.0 5 1
1 0 1 1 1 1 1 0 125 0 0 50 125 125 1 0 0 0 1 50 0 50 1 1 0 0 89.0 5 1
1 1 2 1 2 2 2 0 23 0 0 50 24 24 1 0 0 0 2 50 0 60 2 1 0 0 108.0 5 1
2 0 2 1 1 1 1 1 6 0 1 31 6 6 1 0 0 1 2 31 0 60 2 2 0 0 9.0 5 1
6 0 18 3 6 1 6 12 464 9 3 1 599 599 9 9 5 12 18 12 14 50 4 6 5 0 162.0 5 1
3 0 4 2 1 1 1 3 12 2 2 4 19 19 2 1 0 3 4 4 1 56 3 3 0 0 9.0 5 1
2 0 5 2 5 1 5 0 99 0 0 53 99 99 5 0 4 0 5 53 4 53 1 2 5 1 97.0 5 1
1 0 4 1 0 0 0 4 35 0 1 18 35 35 4 3 0 4 4 18 3 18 1 1 0 0 35.0 5 1
2 0 4 1 0 0 0 4 31 2 3 1 42 42 2 1 0 4 4 1 1 45 3 2 0 0 44.0 5 1
1 0 3 1 3 1 3 0 29 0 0 55 29 29 3 0 2 0 3 55 2 55 1 1 0 0 81.0 5 1
2 0 10 2 1 1 3 7 216 0 1 38 244 244 9 6 2 9 10 38 8 57 2 2 7 1 103.0 5 1
4 0 32 4 0 0 4 28 35679 0 1 6 35679 35679 32 27 4 32 32 6 31 6 1 4 12 8 4636.0 5 1
2 0 4 1 2 1 2 2 22 1 2 40 38 38 2 0 1 2 4 58 1 58 3 2 0 0 77.0 5 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 5.0 5 1
4 0 7 3 0 0 4 3 59 5 2 32 65 65 5 1 4 7 7 49 5 49 2 4 2 2 140.0 5 1
2 0 3 1 0 0 0 3 91 1 3 5 170 170 1 0 0 3 3 5 0 49 3 2 0 0 41.0 5 1
2 0 2 1 1 1 1 1 3 0 1 32 3 3 1 0 0 1 2 32 0 60 2 2 0 0 15.0 5 1
2 0 9 1 1 1 1 8 727 3 4 6 1523 1523 3 4 0 8 9 16 4 54 5 2 0 1 350.0 5 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 67.0 5 1
1 0 1 1 0 0 0 1 0 0 1 23 0 0 1 0 0 1 1 23 0 23 1 1 0 0 90.0 5 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 149.0 5 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 10.0 5 1
2 0 5 1 1 1 1 4 54 2 2 6 96 96 2 2 0 4 5 6 2 54 3 2 0 0 19.0 5 1
3 0 6 2 2 1 2 4 526 2 2 6 860 860 2 2 1 4 6 6 3 54 3 3 0 0 191.0 5 1
3 0 9 3 0 0 5 4 511 0 1 45 511 511 9 3 5 9 9 45 8 45 1 3 10 1 33.0 5 1
1 0 1 1 1 1 1 0 5 0 0 50 5 5 1 0 0 0 1 50 0 50 1 1 0 0 24.0 5 1
4 0 9 2 2 1 2 7 290 4 4 2 537 537 4 3 1 7 9 42 4 58 5 4 0 1 358.0 5 1
3 0 5 2 1 1 1 4 56 2 3 1 106 106 2 1 0 4 5 1 1 55 4 3 1 0 9.0 5 1
3 1 10 1 2 2 2 8 42 5 4 1 62 62 5 4 0 8 10 1 4 57 6 3 2 0 76.0 5 1
3 0 4 3 2 1 2 2 91 0 1 6 123 123 2 1 1 2 4 6 2 52 2 3 0 0 32.0 5 1
3 0 10 3 0 0 5 5 415 0 1 41 415 415 10 4 5 10 10 41 9 41 1 3 12 0 25.0 5 1
1 0 1 1 1 1 1 0 0 0 0 57 0 0 1 0 0 0 1 57 0 57 1 1 0 0 13.0 5 1
3 0 4 2 0 0 0 4 7 2 3 3 17 17 2 1 0 4 4 3 1 49 3 3 0 0 7.0 5 1
3 0 14 3 0 0 5 9 720 0 1 30 720 720 14 8 5 14 14 30 13 30 1 3 6 2 78.0 5 1
2 0 2 2 0 0 0 2 7 0 1 40 7 7 2 1 0 2 2 40 1 40 1 2 0 0 7.0 5 1
1 0 2 1 0 0 0 2 3 0 1 48 3 3 2 1 0 2 2 48 1 48 1 1 1 0 13.0 5 1
1 0 2 1 0 0 0 2 4 0 1 48 4 4 2 1 0 2 2 48 1 48 1 1 1 0 8.0 5 1
2 0 16 2 0 0 8 8 2545 0 1 31 2545 2545 16 7 8 16 16 31 15 31 1 2 26 9 948.0 5 1
1 0 1 1 1 1 1 0 0 0 0 56 0 0 1 0 0 0 1 56 0 56 1 1 0 0 63.0 5 1
3 0 5 3 0 0 2 3 732 3 2 40 816 816 3 1 2 5 5 47 3 47 2 3 5 1 339.0 5 1
2 0 5 1 1 1 1 4 238 2 3 1 439 439 2 1 0 4 5 1 1 55 4 2 1 0 54.0 5 1
1 0 1 1 0 0 0 1 0 0 1 42 0 0 1 0 0 1 1 42 0 42 1 1 1 0 16.0 5 1
4 0 5 2 1 1 1 4 8 2 3 2 18 18 2 1 0 4 5 23 1 60 4 4 0 0 6.0 5 1
2 0 6 2 2 1 2 4 69 3 2 31 76 76 3 2 1 4 6 45 3 55 3 2 1 0 7.0 5 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 39.0 5 1
3 0 7 2 2 1 3 4 162 4 2 36 352 352 4 2 2 5 7 44 4 57 3 3 1 0 165.0 5 1
1 0 1 1 0 0 0 1 0 0 1 37 0 0 1 0 0 1 1 37 0 37 1 1 0 0 21.0 5 1
1 0 6 1 6 1 6 0 492 0 0 50 492 492 6 0 5 0 6 50 5 50 1 1 0 0 603.0 5 1
4 0 7 4 0 0 4 3 170 0 1 42 170 170 7 2 4 7 7 42 6 42 1 4 1 0 102.0 5 1
1 0 4 1 1 1 1 3 448 2 2 1 471 471 2 1 0 3 4 1 1 55 3 1 1 0 129.0 5 1
1 0 1 1 1 1 1 0 0 0 0 52 0 0 1 0 0 0 1 52 0 52 1 1 1 0 5.0 5 1
5 0 14 3 7 1 7 7 783 3 3 4 884 884 7 4 6 7 14 50 10 50 4 5 4 1 240.0 5 1
1 0 1 1 0 0 0 1 0 0 1 49 0 0 1 0 0 1 1 49 0 49 1 1 0 0 7.0 5 1
3 0 5 3 1 1 1 4 336 3 2 1 624 624 3 2 0 4 5 1 2 55 3 3 1 0 94.0 5 1
4 0 19 3 0 0 6 13 3119 10 3 1 4489 4489 10 10 6 19 19 46 16 46 3 4 11 3 1119.0 5 1
2 0 3 1 1 1 1 2 15 0 1 6 27 27 2 1 0 2 3 6 1 54 2 2 0 0 4.0 5 1
1 0 1 1 0 0 0 1 0 0 1 33 0 0 1 0 0 1 1 33 0 33 1 1 1 0 23.0 5 1
2 0 8 2 0 0 2 6 188 0 1 44 188 188 8 5 2 8 8 44 7 44 1 2 4 1 21.0 5 1
2 0 3 2 2 1 2 1 78 0 1 23 78 78 2 0 1 1 3 50 1 50 2 2 0 0 115.0 5 1
1 0 2 1 2 1 2 0 134 0 0 52 134 134 2 0 1 0 2 52 1 52 1 1 0 0 123.0 5 1
2 0 3 2 0 0 0 3 316 0 1 27 316 316 3 2 0 3 3 27 2 27 1 2 0 0 267.0 5 1
1 0 1 1 1 1 1 0 0 0 0 57 0 0 1 0 0 0 1 57 0 57 1 1 0 0 42.0 5 1
3 0 4 3 4 1 4 0 36 0 0 52 36 36 4 0 3 0 4 52 3 52 1 3 1 2 63.0 5 1
1 0 2 1 2 1 2 0 2 0 0 50 2 2 2 0 1 0 2 50 1 50 1 1 0 0 51.0 5 1
2 0 2 1 1 1 1 1 22 0 1 6 22 22 1 0 0 1 2 6 0 57 2 2 1 0 28.0 5 1
4 0 5 3 0 0 3 2 32 4 2 28 32 32 4 0 3 5 5 49 3 49 2 4 0 0 59.0 5 1
2 0 2 2 2 1 2 0 6 0 0 57 6 6 2 0 1 0 2 57 1 57 1 2 0 0 6.0 5 1
2 0 9 1 0 0 0 9 211 4 4 1 230 230 4 5 0 9 9 21 5 30 4 2 0 0 124.0 5 1
3 0 3 3 0 0 0 3 22 1 3 28 26 26 1 0 0 3 3 28 0 49 3 3 0 0 5.0 5 1
1 0 3 1 0 0 2 1 61 0 1 49 61 61 3 0 2 3 3 49 2 49 1 1 0 0 281.0 5 1
3 0 3 2 0 0 0 3 13 2 2 4 18 18 2 1 0 3 3 4 1 45 2 3 1 0 51.0 5 1
4 0 4 2 1 1 1 3 31 2 2 4 39 39 2 1 0 3 4 4 1 50 3 4 0 0 12.0 5 1
1 0 3 1 0 0 0 3 5 0 1 31 5 5 3 2 0 3 3 31 2 31 1 1 0 0 33.0 5 1
3 0 4 3 2 1 2 2 21 0 1 6 35 35 2 1 1 2 4 6 2 54 2 3 0 0 4.0 5 1
2 0 3 1 1 1 1 2 6 1 2 2 12 12 1 0 0 2 3 2 0 60 3 2 0 0 6.0 5 1
3 0 3 3 3 1 3 0 39 0 0 50 39 39 3 0 2 0 3 50 2 50 1 3 3 0 60.0 5 1
2 0 6 2 0 0 1 5 86 0 1 38 86 86 6 4 1 6 6 38 5 38 1 2 1 0 13.0 5 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 61.0 5 1
2 0 5 2 0 0 3 2 60 0 1 45 60 60 5 1 3 5 5 45 4 45 1 2 3 2 27.0 5 1
2 0 5 2 5 1 5 0 44 0 0 55 44 44 5 0 4 0 5 55 4 55 1 2 2 1 274.0 5 1
2 0 11 2 0 0 4 7 162 8 2 30 226 226 8 5 4 11 11 41 9 41 2 2 1 0 299.0 5 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 56.0 5 1
1 0 2 1 2 1 2 0 13 0 0 52 13 13 2 0 1 0 2 52 1 52 1 1 0 0 69.0 5 1
2 0 2 2 0 0 0 2 5 0 1 4 5 5 2 1 0 2 2 4 1 4 1 2 0 1 31.0 5 1
1 0 1 1 0 0 0 1 0 0 1 37 0 0 1 0 0 1 1 37 0 37 1 1 0 0 5.0 5 1
3 0 3 2 2 1 2 1 30 0 1 6 30 30 2 0 1 1 3 54 1 54 2 3 0 0 4.0 5 1
2 0 5 2 1 1 1 4 76 3 2 1 99 99 3 2 0 4 5 1 2 55 3 2 1 0 23.0 5 1
1 0 2 1 0 0 0 2 19 1 2 33 19 19 1 0 0 2 2 33 0 40 2 1 0 0 86.0 5 1
2 0 2 2 0 0 0 2 8 0 1 4 8 8 2 1 0 2 2 4 1 4 1 2 0 0 4.0 5 1
3 0 4 2 1 1 1 3 314 2 2 1 335 335 2 1 0 3 4 1 1 55 3 3 1 0 16.0 5 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 6.0 5 1
1 0 6 1 0 0 2 4 34 5 2 36 34 34 5 2 2 6 6 44 4 44 2 1 4 0 171.0 5 1
3 0 13 3 0 0 4 9 342 0 1 38 342 342 13 8 4 13 13 38 12 38 1 3 13 1 113.0 5 1
3 0 6 2 2 1 2 4 790 2 3 1 1444 1444 2 1 1 4 6 1 2 55 4 3 2 0 233.0 5 1
2 0 2 2 0 0 0 2 4 0 1 6 4 4 2 1 0 2 2 6 1 6 1 2 0 0 34.0 5 1
1 0 1 1 0 0 0 1 0 0 1 46 0 0 1 0 0 1 1 46 0 46 1 1 1 0 15.0 5 1
3 0 12 3 0 0 6 6 160 9 2 31 209 209 9 4 6 12 12 44 10 44 2 3 3 0 71.0 5 1
1 0 2 1 0 0 0 2 29 0 1 32 29 29 2 1 0 2 2 32 1 32 1 1 0 0 73.0 5 1
