TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC GapSize BurstSize
0 0 6 0 0 0 1 5 0 0 0 -1 0 266 0 2 1 0 0 -1 3 -1 0 3 0 0 87.0 2 4
0 0 2 0 0 0 2 0 0 0 0 -1 0 1 0 0 0 0 0 -1 0 -1 0 1 0 0 63.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 137.0 2 4
0 0 5 0 0 0 4 1 0 0 0 -1 0 66 0 0 2 0 0 -1 2 -1 0 3 4 0 486.0 2 4
1 0 4 1 0 0 0 4 478 0 1 46 478 478 4 3 0 4 4 46 3 46 1 1 0 0 272.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 69 0 0 0 0 0 -1 0 -1 0 2 3 0 55.0 2 4
2 0 8 2 0 0 1 7 113 0 1 38 113 170 4 4 0 4 4 38 4 38 1 2 1 0 41.0 2 4
0 0 3 0 0 0 0 3 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 2 0 0 13.0 2 4
0 0 10 0 0 0 2 8 0 0 0 -1 0 391 0 1 1 0 0 -1 2 -1 0 9 0 0 228.0 2 4
0 0 3 0 0 0 1 2 0 0 0 -1 0 39 0 0 0 0 0 -1 0 -1 0 2 1 0 19.0 2 4
2 0 12 2 0 0 4 8 211 0 1 48 211 289 5 3 4 5 5 48 7 48 1 3 1 0 45.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 3 0 0 16.0 2 4
3 0 8 3 0 0 1 7 46 0 1 1 46 357 5 4 0 5 5 1 4 1 1 3 1 1 114.0 2 4
0 0 6 0 0 0 3 3 0 0 0 -1 0 91 0 1 2 0 0 -1 3 -1 0 5 0 1 65.0 2 4
2 0 16 2 0 0 5 11 154 0 1 46 154 1194 4 4 3 4 4 46 7 46 1 8 1 3 970.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 48.0 2 4
2 0 17 1 0 0 2 15 62 5 2 1 106 639 5 10 1 10 10 1 11 44 2 5 2 0 327.0 2 4
2 0 10 2 4 1 6 4 43 0 0 55 43 562 4 2 4 0 4 55 6 55 1 3 10 0 412.0 2 4
0 0 2 0 0 0 0 2 0 0 0 -1 0 4 0 1 0 0 0 -1 1 -1 0 2 0 0 22.0 2 4
0 0 10 0 0 0 2 8 0 0 0 -1 0 764 0 3 0 0 0 -1 3 -1 0 4 4 1 253.0 2 4
0 0 6 0 0 0 3 3 0 0 0 -1 0 47 0 1 0 0 0 -1 1 -1 0 2 2 2 67.0 2 4
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 19.0 2 4
0 0 9 0 0 0 3 6 0 0 0 -1 0 429 0 2 1 0 0 -1 3 -1 0 4 3 0 270.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 42 0 1 0 0 0 -1 1 -1 0 1 0 0 382.0 2 4
2 0 16 2 0 0 6 10 300 6 2 30 317 599 6 7 5 11 11 47 12 47 2 3 3 1 293.0 2 4
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 24.0 2 4
0 0 2 0 0 0 0 2 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 54 0 0 0 0 0 -1 0 -1 0 2 1 0 5.0 2 4
0 0 2 0 0 0 0 2 0 0 0 -1 0 31 0 0 0 0 0 -1 0 -1 0 1 0 0 71.0 2 4
1 0 12 1 0 0 3 9 125 0 1 1 125 236 5 5 1 5 5 1 6 1 1 3 0 0 110.0 2 4
0 0 6 0 0 0 0 6 0 0 0 -1 0 13 0 3 0 0 0 -1 3 -1 0 4 0 0 178.0 2 4
0 0 4 0 0 0 2 2 0 0 0 -1 0 18 0 0 1 0 0 -1 1 -1 0 2 2 0 35.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 73 0 1 0 0 0 -1 1 -1 0 4 0 0 14.0 2 4
6 0 13 6 0 0 3 10 215 0 1 44 215 557 5 6 2 5 5 44 8 44 1 8 2 0 30.0 2 4
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 148.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0 2 4
0 0 9 0 0 0 1 8 0 0 0 -1 0 5576 0 0 0 0 0 -1 0 -1 0 2 2 1 247.0 2 4
2 0 8 2 0 0 1 7 47 0 1 38 47 73 4 4 0 4 4 38 4 38 1 3 8 1 144.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 29 0 0 0 0 0 -1 0 -1 0 2 0 0 28.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 143 0 0 0 0 0 -1 0 -1 0 2 0 0 51.0 2 4
0 0 3 0 0 0 3 0 0 0 0 -1 0 130 0 0 2 0 0 -1 2 -1 0 2 5 0 118.0 2 4
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 11.0 2 4
0 0 9 0 0 0 2 7 0 0 0 -1 0 79 0 0 1 0 0 -1 1 -1 0 7 1 0 87.0 2 4
0 0 3 0 0 0 2 1 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0 2 4
0 0 3 0 0 0 3 0 0 0 0 -1 0 24 0 0 1 0 0 -1 1 -1 0 3 0 0 150.0 2 4
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 0 0 84.0 2 4
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 0 35.0 2 4
0 0 6 0 0 0 1 5 0 0 0 -1 0 84 0 0 0 0 0 -1 0 -1 0 3 0 0 27.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 36 0 1 0 0 0 -1 1 -1 0 2 0 0 53.0 2 4
7 0 21 6 4 1 6 15 1565 0 1 41 1989 2344 8 9 5 8 12 41 14 54 2 9 11 0 267.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 329 0 0 0 0 0 -1 0 -1 0 2 1 0 45.0 2 4
0 0 2 0 0 0 2 0 0 0 0 -1 0 42 0 0 0 0 0 -1 0 -1 0 1 0 0 10.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 37.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0 2 4
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 18.0 2 4
0 0 1 0 0 0 0 1 0 0 0 -1 0 5 0 0 0 0 0 -1 0 -1 0 2 0 0 15.0 2 4
0 0 6 0 0 0 3 3 0 0 0 -1 0 34 0 0 0 0 0 -1 0 -1 0 3 0 0 4.0 2 4
0 0 6 0 0 0 2 4 0 0 0 -1 0 17 0 1 1 0 0 -1 2 -1 0 2 0 1 58.0 2 4
2 0 19 2 0 0 4 15 178 0 1 37 178 1592 5 7 3 5 5 37 10 37 1 3 1 3 409.0 2 4
0 0 13 0 0 0 2 11 0 0 0 -1 0 456 0 6 0 0 0 -1 6 -1 0 3 5 0 200.0 2 4
3 0 5 3 5 1 5 0 148 0 0 54 148 148 5 0 4 0 5 54 4 54 1 3 8 0 244.0 2 4
0 0 2 0 0 0 2 0 0 0 0 -1 0 3 0 0 1 0 0 -1 1 -1 0 1 0 0 26.0 2 4
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 12.0 2 4
0 0 4 0 0 0 4 0 0 0 0 -1 0 101 0 0 1 0 0 -1 1 -1 0 1 0 0 205.0 2 4
0 0 5 0 0 0 1 4 0 0 0 -1 0 98 0 1 0 0 0 -1 1 -1 0 2 0 0 19.0 2 4
0 0 4 0 0 0 2 2 0 0 0 -1 0 350 0 0 1 0 0 -1 1 -1 0 1 4 0 158.0 2 4
0 0 5 0 0 0 2 3 0 0 0 -1 0 316 0 0 1 0 0 -1 1 -1 0 2 1 0 56.0 2 4
0 0 3 0 0 0 1 2 0 0 0 -1 0 67 0 1 0 0 0 -1 1 -1 0 3 0 0 22.0 2 4
0 0 8 0 0 0 3 5 0 0 0 -1 0 706 0 2 1 0 0 -1 3 -1 0 5 0 0 295.0 2 4
0 0 9 0 0 0 4 5 0 0 0 -1 0 230 0 1 1 0 0 -1 2 -1 0 4 0 0 8.0 2 4
0 0 2 0 0 0 2 0 0 0 0 -1 0 34 0 0 0 0 0 -1 0 -1 0 2 0 0 118.0 2 4
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 3 0 0 203.0 2 4
0 0 3 0 0 0 0 3 0 0 0 -1 0 46 0 1 0 0 0 -1 1 -1 0 3 0 0 206.0 2 4
2 0 5 2 0 0 0 5 78 0 1 44 78 78 5 4 0 5 5 44 4 44 1 2 0 0 45.0 2 4
0 0 12 0 0 0 3 9 0 0 0 -1 0 248 0 2 1 0 0 -1 3 -1 0 3 0 0 52.0 2 4
0 0 3 0 0 0 2 1 0 0 0 -1 0 62 0 0 0 0 0 -1 0 -1 0 2 2 0 68.0 2 4
0 0 8 0 0 0 1 7 0 0 0 -1 0 921 0 2 0 0 0 -1 2 -1 0 2 0 0 299.0 2 4
0 0 11 0 0 0 2 9 0 0 0 -1 0 1083 0 3 1 0 0 -1 4 -1 0 3 2 0 268.0 2 4
0 0 4 0 0 0 0 4 0 0 0 -1 0 26 0 1 0 0 0 -1 1 -1 0 3 1 0 91.0 2 4
3 0 12 3 0 0 6 6 187 0 1 44 187 194 11 5 5 11 11 44 10 44 1 3 0 0 254.0 2 4
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 70.0 2 4
0 0 5 0 0 0 1 4 0 0 0 -1 0 162 0 1 0 0 0 -1 1 -1 0 4 0 0 41.0 2 4
0 0 5 0 0 0 1 4 0 0 0 -1 0 46 0 2 0 0 0 -1 2 -1 0 3 0 0 43.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 30 0 1 0 0 0 -1 1 -1 0 2 0 0 18.0 2 4
9 0 33 8 0 0 10 23 2701 16 3 21 3553 3845 16 17 10 27 27 44 27 44 3 10 29 3 1667.0 2 4
0 0 4 0 0 0 0 4 0 0 0 -1 0 11 0 2 0 0 0 -1 2 -1 0 4 0 0 18.0 2 4
0 0 14 0 0 0 4 10 0 0 0 -1 0 2058 0 3 2 0 0 -1 5 -1 0 8 1 0 587.0 2 4
0 0 4 0 0 0 2 2 0 0 0 -1 0 11 0 0 1 0 0 -1 1 -1 0 4 0 0 82.0 2 4
0 0 5 0 0 0 0 5 0 0 0 -1 0 21 0 2 0 0 0 -1 2 -1 0 3 0 0 38.0 2 4
3 0 23 3 0 0 9 14 1645 0 1 36 1645 1653 22 12 9 22 22 36 21 36 1 3 29 2 511.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 190 0 2 0 0 0 -1 2 -1 0 2 0 0 47.0 2 4
0 0 2 0 0 0 2 0 0 0 0 -1 0 42 0 0 1 0 0 -1 1 -1 0 2 0 0 132.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 423 0 0 0 0 0 -1 0 -1 0 3 0 0 86.0 2 4
0 0 4 0 0 0 2 2 0 0 0 -1 0 301 0 0 0 0 0 -1 0 -1 0 3 0 0 75.0 2 4
0 0 5 0 0 0 1 4 0 0 0 -1 0 326 0 1 0 0 0 -1 1 -1 0 3 1 0 58.0 2 4
1 0 11 1 0 0 4 7 53 0 1 27 53 651 4 5 2 4 4 27 7 27 1 3 3 0 155.0 2 4
0 0 3 0 0 0 1 2 0 0 0 -1 0 48 0 1 1 0 0 -1 2 -1 0 3 2 0 55.0 2 4
3 0 16 3 0 0 3 13 149 6 2 28 243 321 6 9 1 11 11 42 10 42 2 4 4 0 32.0 2 4
0 0 5 0 0 0 1 4 0 0 0 -1 0 27 0 2 0 0 0 -1 2 -1 0 4 0 0 29.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 326 0 0 0 0 0 -1 0 -1 0 2 1 0 58.0 2 4
0 0 7 0 0 0 2 5 0 0 0 -1 0 120 0 0 1 0 0 -1 1 -1 0 2 0 0 17.0 2 4
0 0 7 0 0 0 1 6 0 0 0 -1 0 126 0 2 0 0 0 -1 2 -1 0 3 2 0 10.0 2 4
0 0 5 0 0 0 1 4 0 0 0 -1 0 56 0 2 0 0 0 -1 2 -1 0 2 0 0 146.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 128.0 2 4
0 0 3 0 0 0 0 3 0 0 0 -1 0 46 0 1 0 0 0 -1 1 -1 0 3 0 0 76.0 2 4
3 0 5 3 5 1 5 0 665 0 0 55 665 665 5 0 4 0 5 55 4 55 1 3 7 0 303.0 2 4
0 0 4 0 0 0 2 2 0 0 0 -1 0 26 0 1 1 0 0 -1 2 -1 0 3 1 0 14.0 2 4
0 0 6 0 0 0 1 5 0 0 0 -1 0 320 0 1 0 0 0 -1 1 -1 0 2 0 0 66.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 0 86.0 2 4
2 0 8 2 8 1 8 0 341 0 0 51 341 341 8 0 7 0 8 51 7 51 1 2 3 4 243.0 2 4
0 0 3 0 0 0 0 3 0 0 0 -1 0 22 0 1 0 0 0 -1 1 -1 0 3 0 0 34.0 2 4
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0 2 4
0 0 2 0 0 0 1 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 0 0 19.0 2 4
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 16.0 2 4
0 0 2 0 0 0 1 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 0 0 25.0 2 4
0 0 3 0 0 0 0 3 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 31.0 2 4
2 0 18 2 0 0 3 15 708 0 1 41 708 19818 6 7 1 6 6 41 8 41 1 4 0 2 1004.0 2 4
0 0 7 0 0 0 2 5 0 0 0 -1 0 345 0 1 1 0 0 -1 2 -1 0 4 0 0 11.0 2 4
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 8.0 2 4
0 0 2 0 0 0 2 0 0 0 0 -1 0 48 0 0 0 0 0 -1 0 -1 0 1 1 0 32.0 2 4
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 4.0 2 4
3 0 11 3 4 1 5 6 58 0 0 50 58 260 4 1 3 0 4 50 4 50 1 3 0 0 134.0 2 4
0 0 2 0 0 0 2 0 0 0 0 -1 0 12 0 0 1 0 0 -1 1 -1 0 2 2 0 30.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 313.0 2 4
0 0 2 0 0 0 0 2 0 0 0 -1 0 59 0 0 0 0 0 -1 0 -1 0 2 0 0 259.0 2 4
0 0 12 0 0 0 3 9 0 0 0 -1 0 312 0 0 2 0 0 -1 2 -1 0 9 1 0 263.0 2 4
0 0 7 0 0 0 5 2 0 0 0 -1 0 205 0 0 3 0 0 -1 3 -1 0 3 0 0 35.0 2 4
0 0 5 0 0 0 1 4 0 0 0 -1 0 244 0 0 0 0 0 -1 0 -1 0 2 0 0 61.0 2 4
0 0 11 0 0 0 3 8 0 0 0 -1 0 428 0 2 1 0 0 -1 3 -1 0 6 0 2 189.0 2 4
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 1 0 235.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 2 0 0 36.0 2 4
2 0 22 2 0 0 3 19 869 4 2 30 1197 6814 4 12 2 8 8 30 14 45 2 4 1 1 2268.0 2 4
0 0 6 0 0 0 0 6 0 0 0 -1 0 64 0 1 0 0 0 -1 1 -1 0 2 0 0 43.0 2 4
0 0 6 0 0 0 3 3 0 0 0 -1 0 40 0 1 0 0 0 -1 1 -1 0 2 2 2 63.0 2 4
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 20.0 2 4
0 0 6 0 0 0 5 1 0 0 0 -1 0 165 0 0 3 0 0 -1 3 -1 0 2 6 0 121.0 2 4
0 0 3 0 0 0 2 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 47.0 2 4
0 0 3 0 0 0 1 2 0 0 0 -1 0 154 0 0 0 0 0 -1 0 -1 0 4 0 0 289.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 49.0 2 4
0 0 6 0 0 0 3 3 0 0 0 -1 0 51 0 1 0 0 0 -1 1 -1 0 2 2 2 69.0 2 4
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 0 0 0 0 -1 0 -1 0 1 0 0 10.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 1 0 0 0 0 0 -1 0 -1 0 1 0 0 75.0 2 4
0 0 4 0 0 0 0 4 0 0 0 -1 0 58 0 2 0 0 0 -1 2 -1 0 3 0 0 16.0 2 4
3 0 4 3 4 1 4 0 24 0 0 54 24 24 4 0 3 0 4 54 3 54 1 3 3 0 50.0 2 4
0 0 3 0 0 0 2 1 0 0 0 -1 0 82 0 0 1 0 0 -1 1 -1 0 2 0 0 54.0 2 4
0 0 6 0 0 0 1 5 0 0 0 -1 0 355 0 1 0 0 0 -1 1 -1 0 3 1 0 122.0 2 4
0 0 4 0 0 0 2 2 0 0 0 -1 0 92 0 0 1 0 0 -1 1 -1 0 2 1 0 92.0 2 4
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 17.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 84.0 2 4
0 0 6 0 0 0 4 2 0 0 0 -1 0 177 0 0 2 0 0 -1 2 -1 0 2 1 0 75.0 2 4
0 0 7 0 0 0 1 6 0 0 0 -1 0 181 0 2 0 0 0 -1 2 -1 0 3 0 0 42.0 2 4
0 0 5 0 0 0 3 2 0 0 0 -1 0 202 0 0 2 0 0 -1 2 -1 0 3 3 3 95.0 2 4
0 0 2 0 0 0 2 0 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 0 33.0 2 4
0 0 11 0 0 0 1 10 0 0 0 -1 0 323 0 5 0 0 0 -1 5 -1 0 2 4 1 17.0 2 4
0 0 6 0 0 0 2 4 0 0 0 -1 0 122 0 1 1 0 0 -1 2 -1 0 3 3 0 30.0 2 4
0 0 3 0 0 0 2 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 1 0 24.0 2 4
0 0 2 0 0 0 0 2 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0 2 4
2 0 7 2 0 0 3 4 72 0 1 49 72 1405 4 1 3 4 4 49 4 49 1 3 5 2 516.0 2 4
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0 2 4
0 0 2 0 0 0 2 0 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 1 0 0 118.0 2 4
0 0 3 0 0 0 1 2 0 0 0 -1 0 14 0 1 0 0 0 -1 1 -1 0 1 0 0 95.0 2 4
3 0 4 3 0 0 2 2 71 0 1 48 71 71 4 1 2 4 4 48 3 48 1 3 3 0 43.0 2 4
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0 2 4
0 0 2 0 0 0 2 0 0 0 0 -1 0 23 0 0 0 0 0 -1 0 -1 0 3 2 0 106.0 2 4
0 0 6 0 0 0 2 4 0 0 0 -1 0 171 0 1 0 0 0 -1 1 -1 0 3 0 0 9.0 2 4
0 0 3 0 0 0 2 1 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 1 0 20.0 2 4
0 0 3 0 0 0 1 2 0 0 0 -1 0 35 0 1 0 0 0 -1 1 -1 0 1 0 0 19.0 2 4
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0 2 4
6 0 28 3 0 0 7 21 4269 12 3 4 5035 5443 12 15 7 22 22 45 22 45 3 7 0 0 247.0 2 4
0 0 4 0 0 0 4 0 0 0 0 -1 0 276 0 0 2 0 0 -1 2 -1 0 2 0 0 221.0 2 4
0 0 5 0 0 0 0 5 0 0 0 -1 0 214 0 1 0 0 0 -1 1 -1 0 2 0 0 61.0 2 4
0 0 16 0 0 0 2 14 0 0 0 -1 0 1383 0 6 1 0 0 -1 7 -1 0 3 1 2 528.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 224 0 0 0 0 0 -1 0 -1 0 3 0 0 70.0 2 4
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0 2 4
0 0 4 0 0 0 2 2 0 0 0 -1 0 122 0 1 1 0 0 -1 2 -1 0 3 0 0 52.0 2 4
0 0 9 0 0 0 2 7 0 0 0 -1 0 228 0 3 0 0 0 -1 3 -1 0 5 0 0 302.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 1 2 0 159.0 2 4
0 0 7 0 0 0 2 5 0 0 0 -1 0 55 0 1 0 0 0 -1 1 -1 0 3 1 0 50.0 2 4
0 0 2 0 0 0 1 1 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 1 2 1 42.0 2 4
0 0 5 0 0 0 4 1 0 0 0 -1 0 140 0 0 2 0 0 -1 2 -1 0 2 1 0 724.0 2 4
0 0 16 0 0 0 5 11 0 0 0 -1 0 1631 0 4 3 0 0 -1 7 -1 0 10 1 4 378.0 2 4
3 0 6 3 0 0 3 3 114 0 1 47 114 123 5 2 2 5 5 47 4 47 1 4 1 0 61.0 2 4
0 0 2 0 0 0 1 1 0 0 0 -1 0 2 0 0 1 0 0 -1 1 -1 0 1 0 0 44.0 2 4
0 0 4 0 0 0 1 3 0 0 0 -1 0 147 0 1 0 0 0 -1 1 -1 0 3 0 0 59.0 2 4
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 20.0 2 4
0 0 2 0 0 0 0 2 0 0 0 -1 0 57 0 0 0 0 0 -1 0 -1 0 1 3 0 12.0 2 4
0 0 9 0 0 0 1 8 0 0 0 -1 0 151 0 4 0 0 0 -1 4 -1 0 6 0 0 60.0 2 4
0 0 7 0 0 0 0 7 0 0 0 -1 0 278 0 3 0 0 0 -1 3 -1 0 4 0 0 37.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 49.0 2 4
3 0 13 3 0 0 4 9 103 0 1 49 103 924 5 1 4 5 5 49 5 49 1 3 0 1 248.0 2 4
1 0 7 1 0 0 5 2 77 0 1 46 77 333 4 1 3 4 4 46 4 46 1 2 1 0 317.0 2 4
0 0 5 0 0 0 1 4 0 0 0 -1 0 212 0 0 0 0 0 -1 0 -1 0 2 1 0 54.0 2 4
0 0 6 0 0 0 2 4 0 0 0 -1 0 323 0 1 0 0 0 -1 1 -1 0 4 0 0 173.0 2 4
0 0 4 0 0 0 0 4 0 0 0 -1 0 64 0 1 0 0 0 -1 1 -1 0 3 0 0 78.0 2 4
0 0 5 0 0 0 1 4 0 0 0 -1 0 348 0 1 0 0 0 -1 1 -1 0 3 1 0 46.0 2 4
0 0 3 0 0 0 0 3 0 0 0 -1 0 4 0 2 0 0 0 -1 2 -1 0 1 0 0 67.0 2 4
0 0 6 0 0 0 3 3 0 0 0 -1 0 38 0 1 2 0 0 -1 3 -1 0 3 1 3 109.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 75.0 2 4
0 0 6 0 0 0 1 5 0 0 0 -1 0 151 0 2 0 0 0 -1 2 -1 0 3 1 0 19.0 2 4
0 0 6 0 0 0 1 5 0 0 0 -1 0 584 0 1 0 0 0 -1 1 -1 0 2 0 0 121.0 2 4
0 0 2 0 0 0 1 1 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0 2 4
0 0 3 0 0 0 0 3 0 0 0 -1 0 25 0 1 0 0 0 -1 1 -1 0 3 0 0 85.0 2 4
0 0 3 0 0 0 0 3 0 0 0 -1 0 10 0 2 0 0 0 -1 2 -1 0 3 0 0 30.0 2 4
0 0 4 0 0 0 0 4 0 0 0 -1 0 38 0 1 0 0 0 -1 1 -1 0 3 0 0 49.0 2 4
0 0 8 0 0 0 4 4 0 0 0 -1 0 76 0 0 3 0 0 -1 3 -1 0 2 2 0 109.0 2 4
0 0 5 0 0 0 2 3 0 0 0 -1 0 81 0 0 0 0 0 -1 0 -1 0 3 4 0 68.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 41 0 0 0 0 0 -1 0 -1 0 1 0 0 21.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 37 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 88.0 2 4
0 0 5 0 0 0 1 4 0 0 0 -1 0 299 0 1 0 0 0 -1 1 -1 0 2 0 1 18.0 2 4
0 0 6 0 0 0 2 4 0 0 0 -1 0 22 0 2 1 0 0 -1 3 -1 0 3 1 0 46.0 2 4
0 0 3 0 0 0 1 2 0 0 0 -1 0 31 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0 2 4
0 0 4 0 0 0 0 4 0 0 0 -1 0 23 0 1 0 0 0 -1 1 -1 0 1 0 0 19.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 88 0 0 0 0 0 -1 0 -1 0 1 0 0 48.0 2 4
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0 2 4
0 0 5 0 0 0 2 3 0 0 0 -1 0 41 0 2 1 0 0 -1 3 -1 0 2 0 0 44.0 2 4
0 0 4 0 0 0 2 2 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 3 0 0 26.0 2 4
