TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC GapSize BurstSize
0 0 1 0 0 0 1 0 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 1 0 0 15.0 3 3
3 0 8 3 4 1 5 3 181 0 0 57 181 463 4 0 3 0 4 57 3 57 1 3 1 0 876.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 2 0 0 11.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 180 0 1 0 0 0 -1 1 -1 0 3 0 0 4.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 96 0 0 0 0 0 -1 0 -1 0 1 0 0 36.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 88.0 3 3
1 0 12 1 0 0 5 7 133 0 1 50 133 172 6 2 4 6 6 50 6 50 1 2 0 0 123.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 23 0 0 0 0 0 -1 0 -1 0 1 0 0 48.0 3 3
1 0 7 1 0 0 1 6 18 0 1 3 18 48 3 2 0 3 3 3 2 3 1 3 0 0 75.0 3 3
1 0 5 1 0 0 2 3 31 0 1 47 31 37 4 2 1 4 4 47 3 47 1 1 0 0 41.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 46 0 0 0 0 0 -1 0 -1 0 2 0 0 147.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 34 0 0 0 0 0 -1 0 -1 0 4 0 0 82.0 3 3
1 0 11 1 0 0 4 7 44 0 1 42 44 262 4 4 1 4 4 42 5 42 1 3 3 0 122.0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 52 0 0 0 0 0 -1 0 -1 0 3 0 0 79.0 3 3
0 0 3 0 0 0 3 0 0 0 0 -1 0 35 0 0 1 0 0 -1 1 -1 0 2 0 0 86.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 19.0 3 3
0 0 6 0 0 0 3 3 0 0 0 -1 0 116 0 1 1 0 0 -1 2 -1 0 1 0 0 90.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 21.0 3 3
7 0 19 7 0 0 7 12 1655 0 1 36 1655 1655 19 11 7 19 19 36 18 36 1 7 9 2 607.0 3 3
2 0 5 2 0 0 2 3 10 0 1 52 10 72 3 0 2 3 3 52 2 52 1 3 0 1 59.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 108.0 3 3
6 0 42 5 0 0 11 31 2004 17 4 1 4261 6616 17 26 11 41 41 41 37 41 4 6 9 12 1321.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 4.0 3 3
0 0 8 0 0 0 3 5 0 0 0 -1 0 143 0 2 1 0 0 -1 3 -1 0 3 0 0 155.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0 3 3
2 0 4 2 3 1 3 1 56 0 0 55 56 56 3 0 2 0 3 55 2 55 1 3 0 0 12.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 257.0 3 3
0 0 3 0 0 0 3 0 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 2 0 0 11.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 1 0 0 16.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 71.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 61 0 0 0 0 0 -1 0 -1 0 2 0 0 65.0 3 3
1 0 10 1 0 0 3 7 95 0 1 51 95 214 3 1 2 3 3 51 3 51 1 3 1 0 31.0 3 3
2 0 10 2 0 0 4 6 301 0 1 47 301 303 9 4 4 9 9 47 8 47 1 3 1 2 143.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 13.0 3 3
8 0 28 7 0 0 10 18 742 18 3 19 795 825 18 12 10 25 25 42 22 42 3 8 5 0 516.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 1 128.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 46 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0 3 3
1 0 7 1 5 1 7 0 164 0 0 53 164 223 5 0 5 0 5 53 5 53 1 1 0 0 200.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 26 0 1 0 0 0 -1 1 -1 0 3 0 0 23.0 3 3
0 0 4 0 0 0 3 1 0 0 0 -1 0 58 0 0 0 0 0 -1 0 -1 0 3 0 0 957.0 3 3
0 0 4 0 0 0 3 1 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 4 1 0 65.0 3 3
5 0 12 5 7 1 7 5 353 0 1 35 467 479 7 2 6 3 10 54 8 54 2 5 5 0 94.0 3 3
0 0 4 0 0 0 3 1 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 3 0 0 96.0 3 3
2 0 10 2 0 0 4 6 325 0 1 47 325 327 9 4 4 9 9 47 8 47 1 3 1 2 148.0 3 3
0 0 5 0 0 0 3 2 0 0 0 -1 0 71 0 0 1 0 0 -1 1 -1 0 4 0 0 155.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 39.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 40 0 0 0 0 0 -1 0 -1 0 2 0 0 75.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 0 20.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 30 0 1 0 0 0 -1 1 -1 0 2 0 0 68.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 16 0 1 0 0 0 -1 1 -1 0 2 1 0 72.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 1 0 0 16.0 3 3
2 0 7 2 0 0 0 7 60 0 1 11 60 82 4 4 0 4 4 11 4 11 1 2 0 1 59.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 56.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 0 43.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 22 0 1 0 0 0 -1 1 -1 0 3 1 0 10.0 3 3
3 0 6 3 4 1 4 2 63 0 0 58 63 91 4 1 3 0 4 58 4 58 1 3 0 0 70.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 56.0 3 3
4 0 10 3 3 1 5 5 409 0 1 44 431 446 5 4 3 5 8 44 7 55 2 5 5 2 163.0 3 3
0 0 7 0 0 0 2 5 0 0 0 -1 0 464 0 1 1 0 0 -1 2 -1 0 3 2 3 457.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 0 46.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 1 0 0 82.0 3 3
1 0 6 1 3 1 4 2 104 0 0 57 104 149 3 1 2 0 3 57 3 57 1 2 1 0 80.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 139 0 0 1 0 0 -1 1 -1 0 3 0 0 49.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 1 0 0 -1 1 -1 0 2 0 0 7.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 33.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 43 0 0 0 0 0 -1 0 -1 0 2 0 0 4.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 24 0 0 1 0 0 -1 1 -1 0 2 0 1 25.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 66 0 0 0 0 0 -1 0 -1 0 1 0 0 58.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 33 0 0 0 0 0 -1 0 -1 0 1 0 0 39.0 3 3
0 0 6 0 0 0 3 3 0 0 0 -1 0 148 0 0 1 0 0 -1 1 -1 0 3 1 0 82.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 24 0 1 0 0 0 -1 1 -1 0 3 0 0 4.0 3 3
5 0 7 3 0 0 1 6 1069 3 2 35 1372 1386 3 4 0 6 6 35 4 44 2 5 0 0 33.0 3 3
2 0 7 2 0 0 1 6 41 0 1 19 41 78 3 2 0 3 3 19 2 19 1 4 0 0 122.0 3 3
0 0 7 0 0 0 1 6 0 0 0 -1 0 68 0 2 0 0 0 -1 2 -1 0 2 0 0 30.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 1 5.0 3 3
1 0 5 1 0 0 3 2 45 0 1 51 45 86 3 0 2 3 3 51 2 51 1 4 6 3 107.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 38 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 80 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0 3 3
4 0 11 3 3 1 4 7 236 3 2 19 345 351 3 4 2 6 9 19 6 57 3 4 3 1 371.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 0 50.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 29 0 1 0 0 0 -1 1 -1 0 3 1 0 125.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 0 0 30.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0 3 3
3 0 13 2 3 1 3 10 17 4 3 22 47 47 4 7 2 10 13 48 9 55 4 3 6 2 142.0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 20 0 1 0 0 0 -1 1 -1 0 2 0 0 103.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 2 0 0 157.0 3 3
1 0 7 1 3 1 4 3 176 0 1 47 303 465 3 2 2 3 6 47 4 57 2 2 5 0 201.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 1 0 0 28.0 3 3
0 0 5 0 0 0 3 2 0 0 0 -1 0 131 0 0 0 0 0 -1 0 -1 0 3 0 0 8.0 3 3
2 0 5 2 0 0 2 3 445 0 1 52 445 578 3 1 2 3 3 52 3 52 1 2 2 0 104.0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 34 0 0 1 0 0 -1 1 -1 0 3 2 0 72.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 44 0 0 0 0 0 -1 0 -1 0 3 0 0 89.0 3 3
1 0 6 1 0 0 1 5 71 0 1 26 71 87 4 3 0 4 4 26 3 26 1 1 0 0 37.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 2 0 0 31.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 1 0 0 53.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0 3 3
0 0 6 0 0 0 0 6 0 0 0 -1 0 19 0 1 0 0 0 -1 1 -1 0 3 0 0 18.0 3 3
2 0 7 2 0 0 4 3 72 0 1 51 72 115 3 1 2 3 3 51 3 51 1 3 1 0 24.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 36 0 0 0 0 0 -1 0 -1 0 3 0 0 49.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 194.0 3 3
3 0 7 3 0 0 5 2 78 0 1 50 78 78 7 1 5 7 7 50 6 50 1 3 0 0 143.0 3 3
2 0 9 2 0 0 4 5 94 0 1 52 94 144 4 0 3 4 4 52 3 52 1 2 0 0 18.0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 108 0 1 0 0 0 -1 1 -1 0 1 1 1 74.0 3 3
1 0 5 1 0 0 0 5 23 0 1 17 23 33 3 2 0 3 3 17 2 17 1 1 0 0 12.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0 3 3
3 0 11 2 0 0 1 10 157 3 2 37 179 326 3 5 0 6 6 37 5 46 2 4 3 1 589.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0 3 3
6 0 25 4 0 0 8 17 356 10 3 12 771 964 10 13 7 21 21 20 20 52 3 6 4 6 539.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 176 0 0 0 0 0 -1 0 -1 0 2 1 1 9.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 0 0 41.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 1 0 0 30.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 45.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 1 0 20.0 3 3
1 0 8 1 0 0 5 3 27 0 1 52 27 83 3 0 3 3 3 52 3 52 1 3 0 0 206.0 3 3
3 0 7 3 5 1 6 1 106 0 0 55 106 232 5 0 4 0 5 55 4 55 1 3 0 0 227.0 3 3
1 0 14 1 0 0 2 12 1206 6 2 6 1256 1780 6 8 0 10 10 35 8 35 2 2 0 0 497.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 23 0 1 0 0 0 -1 1 -1 0 3 0 0 4.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 2 0 1 58.0 3 3
2 4 8 2 7 2 7 1 175 0 0 54 201 201 4 0 5 0 7 62 5 62 2 2 0 0 108.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 60.0 3 3
0 0 14 0 0 0 4 10 0 0 0 -1 0 301 0 4 2 0 0 -1 6 -1 0 6 4 0 993.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 0 0 13.0 3 3
3 0 23 3 0 0 10 13 378 12 3 20 443 461 12 8 10 20 20 50 18 50 3 4 7 1 624.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 11 0 0 1 0 0 -1 1 -1 0 2 0 0 72.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 16.0 3 3
4 0 9 4 0 0 1 8 207 0 1 29 207 280 4 4 0 4 4 29 4 29 1 5 1 1 68.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 77 0 0 1 0 0 -1 1 -1 0 2 1 0 182.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 29.0 3 3
0 0 8 0 0 0 0 8 0 0 0 -1 0 165 0 2 0 0 0 -1 2 -1 0 3 0 0 257.0 3 3
1 0 12 1 3 1 4 8 148 3 2 2 313 445 3 4 2 6 9 2 6 56 3 1 0 0 246.0 3 3
2 0 5 2 0 0 1 4 21 0 1 35 21 86 3 2 0 3 3 35 2 35 1 2 1 0 13.0 3 3
0 0 9 0 0 0 3 6 0 0 0 -1 0 102 0 2 1 0 0 -1 3 -1 0 3 0 0 111.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 43 0 1 0 0 0 -1 1 -1 0 2 0 0 76.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0 3 3
3 0 7 3 3 1 4 3 161 0 1 35 290 292 3 2 2 3 6 35 4 54 2 3 0 0 13.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 212 0 0 0 0 0 -1 0 -1 0 2 0 0 69.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 145 0 0 0 0 0 -1 0 -1 0 1 0 0 49.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 90.0 3 3
2 0 4 2 4 1 4 0 18 0 0 53 18 18 4 0 3 0 4 53 3 53 1 2 1 0 52.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 82 0 1 0 0 0 -1 1 -1 0 3 0 0 90.0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 41 0 1 0 0 0 -1 1 -1 0 1 2 1 77.0 3 3
1 0 3 1 0 0 2 1 59 0 1 51 59 59 3 0 2 3 3 51 2 51 1 1 0 0 58.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 45.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 170 0 0 0 0 0 -1 0 -1 0 2 0 0 44.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 1 0 0 3.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 6 0 0 1 0 0 -1 1 -1 0 1 0 0 4.0 3 3
2 0 6 2 4 1 6 0 174 0 0 53 174 178 4 0 4 0 4 53 4 53 1 3 1 0 134.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 33 0 0 1 0 0 -1 1 -1 0 1 1 0 101.0 3 3
3 0 13 2 0 0 4 9 31 5 2 11 56 90 5 5 2 8 8 48 7 48 2 3 2 0 56.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 124 0 0 0 0 0 -1 0 -1 0 1 0 0 56.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 24.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 35 0 1 0 0 0 -1 1 -1 0 1 0 1 21.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0 3 3
5 0 20 3 5 1 6 14 370 4 2 1 611 816 5 6 5 7 12 58 11 58 3 5 3 2 594.0 3 3
2 0 3 2 3 1 3 0 71 0 0 62 71 71 3 0 2 0 3 62 2 62 1 2 0 0 89.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 12.0 3 3
0 0 7 0 0 0 3 4 0 0 0 -1 0 215 0 0 2 0 0 -1 2 -1 0 6 0 0 566.0 3 3
2 0 4 2 3 1 4 0 6 0 0 57 6 16 3 0 2 0 3 57 2 57 1 2 0 0 49.0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 2 0 0 90.0 3 3
0 0 9 0 0 0 2 7 0 0 0 -1 0 2808 0 1 0 0 0 -1 1 -1 0 2 0 0 818.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 39 0 1 0 0 0 -1 1 -1 0 2 2 0 68.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 399 0 1 0 0 0 -1 1 -1 0 2 0 0 277.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 20.0 3 3
1 0 7 1 0 0 3 4 0 0 1 7 0 11 3 2 1 3 3 7 3 7 1 2 0 0 28.0 3 3
0 0 5 0 0 0 3 2 0 0 0 -1 0 91 0 0 1 0 0 -1 1 -1 0 1 0 0 38.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 1 0 0 183.0 3 3
2 0 4 2 4 1 4 0 114 0 0 56 114 114 4 0 3 0 4 56 3 56 1 2 3 2 736.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 297 0 0 1 0 0 -1 1 -1 0 1 0 0 9.0 3 3
0 0 5 0 0 0 3 2 0 0 0 -1 0 43 0 0 1 0 0 -1 1 -1 0 1 0 0 7.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 249 0 0 1 0 0 -1 1 -1 0 1 0 0 138.0 3 3
2 0 7 2 0 0 1 6 22 0 1 14 22 35 3 3 0 3 3 14 3 14 1 3 1 0 96.0 3 3
3 0 17 2 5 1 6 11 396 0 1 49 573 718 5 5 5 4 9 59 10 59 2 3 0 0 593.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 3 0 0 12.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 15.0 3 3
3 0 14 3 0 0 2 12 155 6 2 21 300 315 6 8 1 11 11 44 9 44 2 4 1 1 352.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 0 32.0 3 3
0 0 3 0 0 0 3 0 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 1 0 7.0 3 3
2 0 8 2 0 0 7 1 192 0 1 51 192 192 8 0 7 8 8 51 7 51 1 2 7 1 80.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 53.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 91.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 0 20.0 3 3
1 0 5 1 0 0 1 4 104 0 1 7 104 135 3 2 0 3 3 7 2 7 1 2 0 0 4.0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 166 0 0 0 0 0 -1 0 -1 0 2 1 0 45.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 0 17.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 5 0 0 1 0 0 -1 1 -1 0 2 0 0 8.0 3 3
0 0 6 0 0 0 0 6 0 0 0 -1 0 207 0 0 0 0 0 -1 0 -1 0 3 0 1 306.0 3 3
5 0 10 5 10 1 10 0 3864 0 0 55 3864 3864 10 0 9 0 10 55 9 55 1 5 11 1 1464.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 59.0 3 3
3 0 4 3 3 1 4 0 22 0 0 57 22 32 3 0 2 0 3 57 2 57 1 3 0 0 227.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 95 0 0 0 0 0 -1 0 -1 0 3 0 1 332.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0 3 3
2 0 9 2 0 0 1 8 61 0 1 0 61 108 3 2 0 3 3 0 2 0 1 5 0 0 381.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 1 0 0 0 0 0 -1 0 -1 0 1 0 0 21.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 83.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 1 0 0 54.0 3 3
0 0 5 0 0 0 4 1 0 0 0 -1 0 183 0 0 2 0 0 -1 2 -1 0 1 0 0 45.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 0 24.0 3 3
0 0 4 0 0 0 3 1 0 0 0 -1 0 80 0 0 1 0 0 -1 1 -1 0 1 0 0 23.0 3 3
0 0 6 0 0 0 3 3 0 0 0 -1 0 114 0 1 1 0 0 -1 2 -1 0 2 2 0 35.0 3 3
3 0 7 3 3 1 4 3 76 0 0 55 76 1020 3 0 2 0 3 55 2 55 1 5 0 0 298.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0 3 3
4 0 23 3 0 0 8 15 1721 12 3 10 2269 2327 12 10 8 21 21 44 18 44 3 4 6 2 1000.0 3 3
2 0 7 2 3 1 3 4 25 0 0 60 25 55 3 0 2 0 3 60 2 60 1 2 0 0 11.0 3 3
0 0 4 0 0 0 3 1 0 0 0 -1 0 26 0 0 1 0 0 -1 1 -1 0 3 0 0 31.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 1 0 0 18.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 1 0 33.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 30 0 0 0 0 0 -1 0 -1 0 3 0 0 58.0 3 3
1 0 8 1 0 0 3 5 11 0 1 41 11 162 3 3 1 3 3 41 4 41 1 1 0 0 80.0 3 3
0 0 5 0 0 0 3 2 0 0 0 -1 0 197 0 0 1 0 0 -1 1 -1 0 1 0 0 181.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 38 0 0 0 0 0 -1 0 -1 0 2 0 0 36.0 3 3
