TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC
2 0 7 2 0 0 2 5 45 0 1 14 45 68 4 3 1 4 4 14 4 14 1 3 0 0 159.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 2 0 0 220.0
1 0 6 1 0 0 2 4 234 0 1 12 234 313 4 3 1 4 4 12 4 12 1 3 0 0 250.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 310 0 0 0 0 0 -1 0 -1 0 2 0 0 90.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 29 0 0 0 0 0 -1 0 -1 0 3 0 0 36.0
3 0 9 2 0 0 2 7 136 3 2 16 176 211 3 4 1 6 6 16 5 28 2 4 4 0 335.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 0 24.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 117 0 2 0 0 0 -1 2 -1 0 4 3 1 114.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 267.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 2 1 0 95.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 4.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 84 0 0 0 0 0 -1 0 -1 0 2 1 0 6.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 29 0 1 0 0 0 -1 1 -1 0 5 0 0 108.0
3 0 8 3 0 0 4 4 210 0 1 23 210 210 8 3 4 8 8 23 7 23 1 3 7 1 449.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 74 0 0 0 0 0 -1 0 -1 0 2 0 0 25.0
2 0 5 2 0 0 2 3 39 0 1 31 39 40 3 1 2 3 3 31 3 31 1 2 0 0 85.0
8 0 21 7 0 0 3 18 1693 8 3 1 2071 2071 8 15 3 21 21 15 18 28 3 8 3 6 560.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 1 0 0 115.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 414 0 0 0 0 0 -1 0 -1 0 2 0 0 120.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 231 0 1 0 0 0 -1 1 -1 0 3 0 0 88.0
1 0 11 1 0 0 1 10 279 7 2 10 334 346 7 8 0 10 10 10 8 28 2 2 5 0 127.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 42 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 16 0 1 0 0 0 -1 1 -1 0 2 0 0 75.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 1010 0 1 1 0 0 -1 2 -1 0 4 1 1 272.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 1350 0 1 0 0 0 -1 1 -1 0 4 1 0 473.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 18 0 0 1 0 0 -1 1 -1 0 2 0 0 5.0
2 0 7 2 0 0 2 5 264 0 1 29 264 332 5 3 2 5 5 29 5 29 1 3 2 0 173.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 227 0 0 1 0 0 -1 1 -1 0 3 0 0 54.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 16 0 0 1 0 0 -1 1 -1 0 3 1 0 81.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 103 0 0 0 0 0 -1 0 -1 0 2 0 0 43.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 31 0 0 0 0 0 -1 0 -1 0 2 0 0 86.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 68 0 0 0 0 0 -1 0 -1 0 3 1 0 62.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 1319 0 2 0 0 0 -1 2 -1 0 4 3 0 411.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 65.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 278 0 0 0 0 0 -1 0 -1 0 2 0 0 90.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 116 0 0 0 0 0 -1 0 -1 0 2 0 0 16.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 82 0 0 0 0 0 -1 0 -1 0 2 1 0 36.0
2 0 6 2 4 1 4 2 84 0 0 34 84 106 4 0 3 0 4 34 3 34 1 4 0 0 219.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 2 0 0 21.0
3 0 8 3 0 0 3 5 250 0 1 31 250 644 5 2 3 5 5 31 5 31 1 3 10 1 159.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 3 0 0 143.0
3 0 11 3 3 1 3 8 53 3 2 14 93 324 3 4 2 6 9 14 6 36 3 3 0 0 194.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 2 0 0 54.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 63 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 216 0 0 0 0 0 -1 0 -1 0 2 0 1 92.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 3 0 0 55.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 42 0 0 0 0 0 -1 0 -1 0 4 0 0 6.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 19 0 0 1 0 0 -1 1 -1 0 2 1 0 187.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 177 0 1 0 0 0 -1 1 -1 0 3 0 0 22.0
3 0 7 3 0 0 3 4 102 0 1 31 102 950 4 0 3 4 4 31 3 31 1 5 3 0 206.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 2 0 0 342.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 436 0 0 0 0 0 -1 0 -1 0 3 0 0 131.0
2 0 6 2 0 0 3 3 59 0 1 30 59 549 4 0 3 4 4 30 3 30 1 2 0 1 72.0
3 0 5 3 3 1 3 2 164 0 0 34 164 168 3 0 2 0 3 34 2 34 1 5 0 0 341.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 53.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 101 0 1 1 0 0 -1 2 -1 0 3 0 0 410.0
3 0 5 3 0 0 3 2 14 0 1 32 14 87 4 0 3 4 4 32 3 32 1 3 1 0 70.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 16 0 0 1 0 0 -1 1 -1 0 3 0 0 5.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 104 0 0 1 0 0 -1 1 -1 0 2 1 0 251.0
2 0 14 2 0 0 2 12 1091 6 2 11 1106 2677 6 7 1 9 9 11 8 29 2 4 1 0 47.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 100 0 0 0 0 0 -1 0 -1 0 2 0 0 19.0
3 0 10 3 0 0 2 8 31 0 1 14 31 5244 3 3 1 3 3 14 4 14 1 3 1 0 1914.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 31 0 0 1 0 0 -1 1 -1 0 2 0 1 29.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 806 0 0 0 0 0 -1 0 -1 0 2 2 0 251.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 70 0 1 1 0 0 -1 2 -1 0 2 0 0 108.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 307 0 1 0 0 0 -1 1 -1 0 4 0 0 91.0
2 0 7 2 0 0 3 4 698 0 1 30 698 753 5 2 3 5 5 30 5 30 1 2 12 1 158.0
2 0 8 2 0 0 2 6 403 0 1 29 403 2023 4 2 2 4 4 29 4 29 1 3 2 0 513.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 26 0 0 0 0 0 -1 0 -1 0 3 0 0 50.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 162 0 0 1 0 0 -1 1 -1 0 2 0 0 54.0
3 0 12 3 3 1 4 8 148 4 2 16 231 1662 4 4 3 7 10 16 7 37 3 3 4 0 320.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 4 0 0 6.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 36 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 3 0 0 4.0
3 0 6 3 3 1 3 3 34 0 0 35 34 54 3 1 2 0 3 35 3 35 1 3 2 1 172.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 22 0 0 1 0 0 -1 1 -1 0 2 2 0 14.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 19.0
3 0 9 2 4 1 4 5 148 0 1 25 245 245 4 3 3 4 8 25 6 35 2 3 6 1 290.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 2 0 0 21.0
4 0 12 4 0 0 2 10 1547 0 1 10 1547 3642 7 7 0 7 7 10 7 10 1 4 1 2 777.0
2 0 11 2 0 0 2 9 499 0 1 25 499 3784 4 5 1 4 4 25 6 25 1 5 4 0 1234.0
3 0 4 3 3 1 3 1 23 0 0 33 23 23 3 0 2 0 3 33 2 33 1 3 1 0 81.0
2 0 4 2 3 1 3 1 47 0 0 34 47 47 3 0 2 0 3 34 2 34 1 3 0 1 15.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 9.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 40 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0
2 0 8 2 0 0 2 6 21 0 1 21 21 245 3 3 1 3 3 21 4 21 1 4 6 1 836.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 296 0 0 0 0 0 -1 0 -1 0 5 0 0 90.0
3 0 4 3 3 1 3 1 41 0 0 33 41 41 3 0 2 0 3 33 2 33 1 4 0 0 132.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 2 0 0 111.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 52 0 0 0 0 0 -1 0 -1 0 2 0 0 13.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 174 0 0 0 0 0 -1 0 -1 0 2 0 0 37.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 35.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 134.0
1 0 5 1 0 0 1 4 32 0 1 18 32 57 3 2 0 3 3 18 2 18 1 3 0 0 51.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 78 0 1 1 0 0 -1 2 -1 0 2 0 0 159.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 159.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 104 0 1 0 0 0 -1 1 -1 0 3 1 0 37.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 2 0 0 12.0
4 0 6 4 0 0 3 3 159 0 1 30 159 176 5 1 3 5 5 30 4 30 1 4 2 1 151.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 629 0 0 1 0 0 -1 1 -1 0 4 1 0 178.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 19 0 0 0 0 0 -1 0 -1 0 2 0 0 61.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 3 0 1 55.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 3 0 0 46.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 23 0 0 0 0 0 -1 0 -1 0 3 1 0 28.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 34 0 1 0 0 0 -1 1 -1 0 2 0 0 58.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 553 0 1 0 0 0 -1 1 -1 0 5 0 0 142.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 323 0 0 0 0 0 -1 0 -1 0 2 0 0 134.0
7 0 16 5 0 0 2 14 181 6 3 1 279 311 6 9 2 13 13 16 11 32 3 7 2 1 571.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 84 0 0 0 0 0 -1 0 -1 0 3 0 0 19.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 591 0 0 0 0 0 -1 0 -1 0 3 0 0 199.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 33.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 287 0 1 0 0 0 -1 1 -1 0 3 0 0 70.0
1 0 8 1 0 0 2 6 513 0 1 29 513 1560 3 2 1 3 3 29 3 29 1 4 1 0 47.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 191 0 1 0 0 0 -1 1 -1 0 3 0 0 45.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 2 0 0 11.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 1 0 0 54.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 2 0 0 35.0
1 0 6 1 0 0 2 4 17 0 1 2 17 118 3 2 1 3 3 2 3 2 1 4 0 0 132.0
1 0 5 1 0 0 2 3 97 0 1 20 97 143 3 2 1 3 3 20 3 20 1 3 1 0 265.0
2 0 7 2 0 0 2 5 194 0 1 29 194 369 5 3 2 5 5 29 5 29 1 3 5 0 142.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 1 0 17.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 16.0
1 0 4 1 0 0 1 3 6 0 1 19 6 16 3 2 0 3 3 19 2 19 1 2 0 0 19.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 1 19.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 2 0 0 152.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 82 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 47.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 160 0 0 0 0 0 -1 0 -1 0 2 0 0 35.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 1 84.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 372 0 0 1 0 0 -1 1 -1 0 3 0 0 20.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 0 74.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 289 0 0 1 0 0 -1 1 -1 0 3 1 1 98.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 3 0 0 56.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 112 0 0 0 0 0 -1 0 -1 0 2 0 0 19.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 72 0 0 1 0 0 -1 1 -1 0 2 0 0 5.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 3 1 0 66.0
2 0 5 2 0 0 2 3 24 0 1 31 24 29 3 1 2 3 3 31 3 31 1 3 0 0 67.0
1 0 7 1 0 0 1 6 69 0 1 29 69 125 3 3 0 3 3 29 3 29 1 3 0 0 71.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 22 0 1 0 0 0 -1 1 -1 0 3 0 0 111.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 43 0 0 1 0 0 -1 1 -1 0 2 0 0 41.0
1 0 5 1 0 0 1 4 109 0 1 20 109 329 3 2 0 3 3 20 2 20 1 2 2 0 67.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 89 0 0 0 0 0 -1 0 -1 0 2 0 0 273.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 1469 0 0 1 0 0 -1 1 -1 0 3 1 2 427.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 64 0 1 1 0 0 -1 2 -1 0 2 0 0 11.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 481 0 0 0 0 0 -1 0 -1 0 2 0 0 89.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 2 0 0 76.0
2 0 5 2 0 0 3 2 86 0 1 29 86 86 5 1 3 5 5 29 4 29 1 2 0 0 132.0
2 0 5 2 0 0 2 3 207 0 1 30 207 235 4 1 2 4 4 30 3 30 1 3 1 0 173.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 2 0 0 13.0
5 0 13 3 0 0 3 10 1021 7 3 0 1197 1197 7 7 3 13 13 23 10 23 3 5 1 0 260.0
3 0 10 3 0 0 2 8 75 0 1 29 75 1131 3 3 1 3 3 29 4 29 1 5 5 0 462.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 32 0 0 0 0 0 -1 0 -1 0 2 0 0 3.0
2 0 4 2 4 1 4 0 43 0 0 34 43 43 4 0 3 0 4 34 3 34 1 2 0 0 29.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 768 0 0 0 0 0 -1 0 -1 0 3 0 0 252.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 1 0 0 79.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 12.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 62 0 0 0 0 0 -1 0 -1 0 2 0 0 13.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 458 0 1 1 0 0 -1 2 -1 0 3 1 0 72.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 0 8.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 53.0
2 0 8 2 5 1 5 3 490 0 0 33 490 812 5 0 4 0 5 33 4 33 1 3 0 0 545.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 92.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 48 0 1 0 0 0 -1 1 -1 0 6 1 0 41.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 25.0
1 0 12 1 0 0 2 10 349 0 1 14 349 681 7 7 1 7 7 14 8 14 1 3 6 1 360.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 24 0 0 1 0 0 -1 1 -1 0 3 0 0 42.0
3 0 4 3 3 1 3 1 146 0 0 33 146 149 3 0 2 0 3 33 2 33 1 3 0 1 301.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 65 0 0 0 0 0 -1 0 -1 0 4 0 0 15.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 16 0 0 1 0 0 -1 1 -1 0 2 0 0 8.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 38 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 1 0 86.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 114 0 0 0 0 0 -1 0 -1 0 3 0 0 18.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 41.0
2 0 5 2 0 0 1 4 43 0 1 15 43 163 3 2 0 3 3 15 2 15 1 2 2 0 29.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 2 0 0 16.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 96 0 1 0 0 0 -1 1 -1 0 3 0 0 66.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 60 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 23 0 0 0 0 0 -1 0 -1 0 3 0 0 49.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 22.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 333 0 0 0 0 0 -1 0 -1 0 3 0 0 106.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 286 0 0 0 0 0 -1 0 -1 0 2 0 0 70.0
2 0 8 2 3 1 3 5 1139 0 1 17 1232 1496 3 2 2 3 6 17 4 34 2 3 0 3 224.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 4 1 0 28.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 28 0 0 0 0 0 -1 0 -1 0 3 0 0 42.0
2 0 6 2 3 1 3 3 30 0 0 34 30 68 3 0 2 0 3 34 2 34 1 3 1 0 30.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 36.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 181 0 1 0 0 0 -1 1 -1 0 3 0 0 40.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 2 0 1 38.0
1 0 5 1 0 0 1 4 38 0 1 27 38 52 4 3 0 4 4 27 3 27 1 2 3 2 139.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 102 0 0 0 0 0 -1 0 -1 0 2 0 0 24.0
2 0 7 2 0 0 2 5 168 4 2 19 278 278 4 3 2 7 7 31 5 31 2 2 0 0 375.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 106 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 156 0 0 0 0 0 -1 0 -1 0 2 0 0 18.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 18 0 1 0 0 0 -1 1 -1 0 3 0 0 45.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0
2 0 7 2 3 1 3 4 13 0 0 35 13 29 3 0 2 0 3 35 2 35 1 3 0 1 51.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 66 0 0 1 0 0 -1 1 -1 0 2 1 0 240.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 13.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 170 0 0 0 0 0 -1 0 -1 0 2 0 0 56.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 31 0 1 0 0 0 -1 1 -1 0 3 0 0 168.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 403 0 1 0 0 0 -1 1 -1 0 3 2 0 142.0
3 0 3 3 3 1 3 0 28 0 0 33 28 28 3 0 2 0 3 33 2 33 1 3 2 0 95.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 92 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 104 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 292.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 87 0 0 1 0 0 -1 1 -1 0 2 2 0 105.0
3 0 12 3 0 0 3 9 54 6 2 17 69 102 6 4 3 9 9 27 7 27 2 3 0 0 389.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 52 0 0 0 0 0 -1 0 -1 0 2 0 0 13.0
1 0 5 1 0 0 2 3 20 0 1 13 20 50 3 2 1 3 3 13 3 13 1 3 0 0 10.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 130 0 0 0 0 0 -1 0 -1 0 2 0 0 22.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0
3 0 7 3 0 0 2 5 168 0 1 29 168 182 5 3 2 5 5 29 5 29 1 3 0 0 121.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 207 0 1 0 0 0 -1 1 -1 0 3 0 0 51.0
5 0 7 5 0 0 2 5 33 0 1 30 33 53 4 2 2 4 4 30 4 30 1 6 2 0 70.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 36 0 0 0 0 0 -1 0 -1 0 3 0 0 34.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 0 22.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 107 0 0 0 0 0 -1 0 -1 0 2 0 0 59.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 160 0 0 0 0 0 -1 0 -1 0 2 0 0 32.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 21 0 0 1 0 0 -1 1 -1 0 3 0 0 6.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 377 0 0 0 0 0 -1 0 -1 0 2 0 0 62.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 391 0 1 0 0 0 -1 1 -1 0 3 0 1 138.0
3 0 5 3 0 0 2 3 108 0 1 31 108 153 4 1 2 4 4 31 3 31 1 3 2 1 190.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 2 0 0 19.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 25 0 0 0 0 0 -1 0 -1 0 2 0 0 53.0
4 0 10 4 0 0 3 7 839 0 1 28 839 883 6 3 3 6 6 28 6 28 1 5 4 0 276.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 26 0 0 0 0 0 -1 0 -1 0 3 0 0 50.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0
