TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC GapSize BurstSize
1 2 3 1 3 2 3 0 78 0 0 50 79 79 2 0 1 0 3 50 1 60 2 1 0 0 15.0 2 1
1 0 1 1 0 0 0 1 0 0 1 44 0 0 1 0 0 1 1 44 0 44 1 1 0 0 51.0 2 1
2 0 2 1 1 1 1 1 16 0 1 23 16 16 1 0 0 1 2 23 0 61 2 2 0 0 8.0 2 1
2 1 9 2 2 2 2 7 562 2 4 36 1064 1064 2 3 0 7 9 39 3 57 6 2 3 0 323.0 2 1
5 0 6 5 6 1 6 0 576 0 0 54 576 576 6 0 5 0 6 54 5 54 1 5 0 0 149.0 2 1
1 0 3 1 3 1 3 0 37 0 0 54 37 37 3 0 2 0 3 54 2 54 1 1 2 1 108.0 2 1
6 0 11 4 5 1 6 5 494 5 2 32 890 890 5 3 5 6 11 46 8 53 3 6 2 4 320.0 2 1
2 0 4 1 1 1 1 3 84 2 2 18 149 149 2 1 0 3 4 39 1 50 3 2 0 0 93.0 2 1
1 0 1 1 0 0 0 1 0 0 1 40 0 0 1 0 0 1 1 40 0 40 1 1 0 0 3.0 2 1
3 0 13 3 1 1 4 9 1094 7 2 34 1316 1316 7 7 3 12 13 45 10 60 3 3 6 0 308.0 2 1
2 0 2 1 1 1 1 1 6 0 1 31 6 6 1 0 0 1 2 31 0 60 2 2 0 0 6.0 2 1
1 0 1 1 0 0 0 1 0 0 1 29 0 0 1 0 0 1 1 29 0 29 1 1 0 0 23.0 2 1
1 0 1 1 1 1 1 0 0 0 0 53 0 0 1 0 0 0 1 53 0 53 1 1 0 0 69.0 2 1
2 0 11 2 0 0 5 6 137 8 3 36 180 180 8 3 5 11 11 46 8 46 3 2 9 0 145.0 2 1
1 0 4 1 4 1 4 0 97 0 0 50 97 97 4 0 3 0 4 50 3 50 1 1 0 0 275.0 2 1
1 0 1 1 0 0 0 1 0 0 1 30 0 0 1 0 0 1 1 30 0 30 1 1 0 0 41.0 2 1
1 0 2 1 1 1 1 1 6 0 1 45 6 6 1 0 0 1 2 45 0 60 2 1 0 0 7.0 2 1
1 0 1 1 0 0 0 1 0 0 1 13 0 0 1 0 0 1 1 13 0 13 1 1 0 0 16.0 2 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 12.0 2 1
2 3 5 2 5 3 5 0 66 0 0 50 126 126 3 0 2 0 5 54 2 61 3 2 1 0 13.0 2 1
3 0 6 2 1 1 1 5 210 2 4 1 416 416 2 1 0 5 6 4 1 55 5 3 1 0 69.0 2 1
2 0 2 1 0 0 0 2 8 1 2 40 8 8 1 0 0 2 2 40 0 44 2 2 0 0 5.0 2 1
3 1 8 2 3 3 3 5 38 0 1 39 68 68 5 4 0 5 8 39 4 57 4 3 4 2 91.0 2 1
1 0 1 1 1 1 1 0 0 0 0 53 0 0 1 0 0 0 1 53 0 53 1 1 0 0 40.0 2 1
1 1 2 1 2 2 2 0 2 0 0 50 2 2 1 0 0 0 2 50 0 53 2 1 1 0 15.0 2 1
2 0 2 1 0 0 0 2 10 1 2 8 10 10 1 0 0 2 2 8 0 12 2 2 0 0 9.0 2 1
2 3 9 1 5 3 5 4 251 2 3 20 356 356 3 1 2 4 9 55 3 61 6 2 1 0 147.0 2 1
1 0 1 1 0 0 0 1 0 0 1 6 0 0 1 0 0 1 1 6 0 6 1 1 0 0 20.0 2 1
2 1 9 1 2 2 2 7 564 3 3 1 704 704 3 4 0 7 9 1 4 55 5 2 1 1 185.0 2 1
4 0 4 2 0 0 0 4 31 2 3 4 38 38 2 1 0 4 4 4 1 32 3 4 0 0 56.0 2 1
2 0 4 1 1 1 1 3 42 1 3 26 84 84 1 0 0 3 4 26 0 55 4 2 1 0 8.0 2 1
1 1 2 1 2 2 2 0 15 0 0 53 15 15 1 0 0 0 2 53 0 57 2 1 1 0 13.0 2 1
2 4 16 1 5 2 5 11 113 5 6 1 252 252 5 5 3 11 16 21 8 60 8 2 0 0 32.0 2 1
3 0 3 3 3 1 3 0 19 0 0 53 19 19 3 0 2 0 3 53 2 53 1 3 3 1 379.0 2 1
9 0 23 4 6 1 7 16 436 5 9 1 1228 1228 6 7 6 17 23 53 13 53 10 9 2 0 250.0 2 1
2 2 3 1 3 2 3 0 4 0 0 53 4 4 2 0 1 0 3 58 1 58 2 2 4 0 52.0 2 1
2 0 2 1 0 0 0 2 6 1 2 40 6 6 1 0 0 2 2 40 0 44 2 2 0 0 16.0 2 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 5.0 2 1
2 0 3 1 1 1 1 2 41 1 2 6 56 56 1 0 0 2 3 6 0 54 3 2 0 0 9.0 2 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 15.0 2 1
1 2 15 1 5 3 5 10 93 4 4 23 192 192 4 6 2 10 15 39 8 59 7 1 0 0 148.0 2 1
4 1 8 1 2 2 2 6 161 2 5 3 386 386 2 1 0 6 8 3 1 56 7 4 1 4 711.0 2 1
3 0 3 2 0 0 0 3 25 2 2 4 30 30 2 1 0 3 3 4 1 23 2 3 0 0 263.0 2 1
2 0 2 2 0 0 0 2 7 0 1 4 7 7 2 1 0 2 2 4 1 4 1 2 0 0 18.0 2 1
2 0 4 1 1 1 1 3 13 2 2 3 27 27 2 1 0 3 4 3 1 50 3 2 0 0 14.0 2 1
2 2 4 2 3 2 3 1 40 0 1 44 73 73 2 0 1 1 4 50 1 59 3 2 1 0 8.0 2 1
5 0 5 3 1 1 1 4 14 3 2 4 29 29 3 2 0 4 5 4 2 56 3 5 0 0 43.0 2 1
3 2 7 3 4 2 4 3 74 1 3 6 102 102 2 0 2 3 7 53 2 57 5 3 0 0 19.0 2 1
1 0 1 1 1 1 1 0 0 0 0 54 0 0 1 0 0 0 1 54 0 54 1 1 0 0 29.0 2 1
1 0 2 1 0 0 0 2 4 0 1 40 4 4 2 1 0 2 2 40 1 40 1 1 0 0 33.0 2 1
2 0 3 2 3 1 3 0 7 0 0 57 7 7 3 0 2 0 3 57 2 57 1 2 0 0 75.0 2 1
2 0 10 2 5 1 7 3 221 0 1 47 325 325 5 2 6 5 10 47 8 55 2 2 4 2 277.0 2 1
2 0 5 2 5 1 5 0 156 0 0 54 156 156 5 0 4 0 5 54 4 54 1 2 1 0 150.0 2 1
4 0 7 2 1 1 1 6 82 2 4 32 143 143 2 2 0 6 7 36 2 60 5 4 0 0 864.0 2 1
4 2 17 3 4 3 4 13 2852 5 6 1 3264 3264 5 7 1 13 17 1 8 59 9 4 5 3 813.0 2 1
4 0 8 1 1 1 1 7 220 2 6 1 357 357 2 1 0 7 8 4 1 55 7 4 0 0 192.0 2 1
1 0 1 1 1 1 1 0 0 0 0 55 0 0 1 0 0 0 1 55 0 55 1 1 0 0 6.0 2 1
3 0 8 2 0 0 0 8 74 3 5 17 233 233 3 3 0 8 8 17 3 49 5 3 3 1 13.0 2 1
2 0 5 1 1 1 1 4 162 2 3 6 212 212 2 1 0 4 5 16 1 54 4 2 0 1 78.0 2 1
1 0 1 1 1 1 1 0 2 0 0 50 2 2 1 0 0 0 1 50 0 50 1 1 0 0 32.0 2 1
5 1 12 2 3 3 3 9 160 2 6 4 437 437 2 3 0 9 12 4 3 57 9 5 2 0 280.0 2 1
3 0 6 2 1 1 1 5 777 3 3 30 1560 1560 3 2 0 5 6 30 2 58 4 3 2 1 249.0 2 1
2 0 4 2 0 0 0 4 12 2 2 30 21 21 2 2 0 4 4 30 2 46 2 2 0 0 63.0 2 1
5 4 19 2 5 2 5 14 1710 5 8 1 3119 3119 5 6 3 14 19 1 9 58 10 5 11 1 722.0 2 1
5 0 6 3 1 1 1 5 79 3 3 2 89 89 3 2 0 5 6 24 2 60 4 5 0 0 32.0 2 1
2 0 3 1 1 1 1 2 51 1 2 6 66 66 1 0 0 2 3 6 0 54 3 2 0 0 8.0 2 1
1 0 2 1 0 0 0 2 31 1 2 46 31 31 1 0 0 2 2 46 0 49 2 1 0 0 6.0 2 1
2 0 2 1 1 1 1 1 3 0 1 32 3 3 1 0 0 1 2 32 0 60 2 2 0 0 11.0 2 1
7 0 8 3 2 1 2 6 235 3 3 4 257 257 3 3 1 6 8 4 4 55 4 7 2 0 133.0 2 1
2 0 3 1 1 1 1 2 8 1 2 32 14 14 1 0 0 2 3 32 0 60 3 2 0 0 107.0 2 1
2 0 5 2 2 1 2 3 278 1 3 1 320 320 2 0 1 3 5 55 1 55 4 2 3 0 15.0 2 1
2 0 6 1 2 1 2 4 264 2 3 6 357 357 2 1 1 4 6 16 2 53 4 2 0 0 88.0 2 1
2 0 8 1 1 1 1 7 3970 2 5 6 4373 4373 2 2 0 7 8 16 2 54 6 2 0 0 1254.0 2 1
4 1 10 3 2 2 2 8 159 3 5 19 345 345 3 3 0 8 10 19 3 59 7 4 4 0 23.0 2 1
2 0 2 2 0 0 0 2 5 0 1 4 5 5 2 1 0 2 2 4 1 4 1 2 0 0 4.0 2 1
1 0 3 1 1 1 2 1 32 0 1 49 48 48 2 0 1 2 3 49 1 56 2 1 0 1 14.0 2 1
1 0 1 1 1 1 1 0 8 0 0 50 8 8 1 0 0 0 1 50 0 50 1 1 0 0 7.0 2 1
3 0 3 2 0 0 0 3 29 2 2 4 34 34 2 1 0 3 3 4 1 49 2 3 0 0 58.0 2 1
2 0 6 1 0 0 0 6 106 3 4 1 132 132 3 2 0 6 6 12 2 20 4 2 0 0 77.0 2 1
2 2 4 2 4 3 4 0 27 0 0 50 45 45 2 0 1 0 4 57 1 57 3 2 0 0 6.0 2 1
3 0 4 3 4 1 4 0 99 0 0 55 99 99 4 0 3 0 4 55 3 55 1 3 4 0 46.0 2 1
3 0 4 2 2 1 2 2 29 1 2 2 40 40 2 0 1 2 4 58 1 58 3 3 0 0 24.0 2 1
3 1 13 2 2 2 2 11 336 5 3 1 474 474 5 8 0 11 13 1 8 55 5 3 1 1 115.0 2 1
5 3 11 2 4 2 4 7 39 2 6 1 104 104 3 1 2 7 11 57 3 57 8 5 1 0 106.0 2 1
2 0 6 2 6 1 6 0 620 0 0 54 620 620 6 0 5 0 6 54 5 54 1 2 2 0 437.0 2 1
2 0 4 2 2 1 2 2 172 1 2 30 183 183 2 0 1 2 4 50 1 50 3 2 3 1 62.0 2 1
3 0 19 3 2 1 5 14 258 7 5 3 668 668 7 9 4 17 19 44 13 57 6 3 3 0 28.0 2 1
3 0 4 2 0 0 0 4 78 2 3 4 85 85 2 1 0 4 4 4 1 34 3 3 0 0 126.0 2 1
2 0 3 1 0 0 0 3 9 1 3 1 10 10 1 0 0 3 3 1 0 23 3 2 0 0 6.0 2 1
3 0 19 1 2 1 2 17 554 5 10 6 1127 1127 5 7 1 17 19 14 8 53 11 3 0 0 304.0 2 1
2 2 13 2 3 2 4 9 272 6 5 23 395 395 6 4 2 10 13 44 6 57 7 2 1 0 15.0 2 1
4 0 6 2 3 1 3 3 344 1 3 1 635 635 3 0 2 3 6 55 2 55 4 4 2 0 140.0 2 1
2 0 3 1 1 1 1 2 45 1 2 6 60 60 1 0 0 2 3 6 0 54 3 2 0 0 17.0 2 1
4 1 5 2 2 2 2 3 73 1 3 29 128 128 1 0 0 3 5 29 0 57 5 4 6 1 60.0 2 1
2 0 9 1 1 1 1 8 1033 2 7 6 1487 1487 2 1 0 8 9 38 1 54 8 2 0 1 491.0 2 1
1 2 3 1 3 2 3 0 87 0 0 50 125 125 2 0 1 0 3 50 1 54 2 1 0 0 58.0 2 1
2 0 2 1 1 1 1 1 6 0 1 31 6 6 1 0 0 1 2 31 0 60 2 2 0 0 14.0 2 1
1 0 4 1 4 1 4 0 102 0 0 54 102 102 4 0 3 0 4 54 3 54 1 1 8 0 163.0 2 1
2 1 4 1 2 2 3 1 34 0 1 49 51 51 2 0 1 2 4 49 1 57 3 2 3 0 111.0 2 1
1 0 1 1 1 1 1 0 0 0 0 54 0 0 1 0 0 0 1 54 0 54 1 1 0 0 19.0 2 1
2 0 2 2 0 0 0 2 7 0 1 4 7 7 2 1 0 2 2 4 1 4 1 2 0 0 25.0 2 1
3 0 6 2 1 1 1 5 8 3 2 30 12 12 3 3 0 5 6 47 3 59 3 3 1 0 9.0 2 1
2 0 4 1 1 1 1 3 20 2 2 3 34 34 2 1 0 3 4 3 1 50 3 2 0 0 33.0 2 1
2 1 2 1 2 2 2 0 35 0 0 57 35 35 1 0 0 0 2 57 0 60 2 2 1 0 81.0 2 1
2 1 8 1 3 3 3 5 45 2 3 23 144 144 2 2 0 5 8 23 2 61 6 2 1 0 122.0 2 1
2 0 6 1 2 1 2 4 307 2 3 6 402 402 2 1 1 4 6 16 2 53 4 2 0 1 89.0 2 1
2 0 1 2 0 0 0 1 5 0 1 38 5 5 1 0 0 1 1 38 0 38 1 2 0 0 43.0 2 1
5 0 8 2 2 1 2 6 584 3 4 1 660 660 3 2 1 6 8 4 3 53 5 5 2 0 154.0 2 1
2 0 2 1 0 0 0 2 7 1 2 40 7 7 1 0 0 2 2 40 0 44 2 2 0 0 5.0 2 1
3 0 3 2 0 0 0 3 47 2 2 4 52 52 2 1 0 3 3 4 1 18 2 3 0 0 35.0 2 1
3 2 3 2 3 2 3 0 44 0 0 55 44 44 2 0 1 0 3 58 1 58 2 3 0 0 158.0 2 1
3 0 4 1 1 1 1 3 12 1 3 2 21 21 1 0 0 3 4 2 0 60 4 3 0 0 241.0 2 1
3 0 4 2 1 1 1 3 3 2 2 31 6 6 2 1 0 3 4 31 1 51 3 3 0 0 16.0 2 1
2 0 9 2 1 1 1 8 1126 3 4 30 1312 1312 3 4 0 8 9 45 4 52 5 2 5 0 631.0 2 1
1 2 4 1 4 3 4 0 43 0 0 50 58 58 2 0 1 0 4 54 1 61 3 1 0 0 8.0 2 1
2 0 3 1 1 1 1 2 10 1 2 2 16 16 1 0 0 2 3 2 0 60 3 2 0 0 5.0 2 1
2 0 5 2 3 1 3 2 42 1 2 36 53 53 3 0 2 2 5 51 2 51 3 2 5 0 32.0 2 1
2 0 8 2 2 1 2 6 172 2 4 15 299 299 2 2 1 6 8 15 3 55 5 2 1 0 203.0 2 1
8 2 13 3 3 2 3 10 310 2 8 2 726 726 2 2 1 10 13 8 3 58 10 8 1 2 484.0 2 1
1 0 1 1 1 1 1 0 0 0 0 54 0 0 1 0 0 0 1 54 0 54 1 1 1 0 96.0 2 1
2 0 3 2 1 1 1 2 22 0 1 39 24 24 2 1 0 2 3 39 1 57 2 2 0 0 50.0 2 1
3 0 10 3 4 1 5 5 130 2 3 36 374 374 4 2 4 6 10 53 6 53 4 3 7 1 50.0 2 1
1 1 2 1 2 2 2 0 56 0 0 52 56 56 1 0 0 0 2 52 0 60 2 1 0 0 17.0 2 1
1 0 1 1 1 1 1 0 0 0 0 52 0 0 1 0 0 0 1 52 0 52 1 1 1 0 16.0 2 1
3 2 3 2 3 2 3 0 13 0 0 55 13 13 2 0 1 0 3 59 1 59 2 3 0 0 26.0 2 1
4 0 5 2 0 0 0 5 45 2 4 4 100 100 2 1 0 5 5 4 1 45 4 4 0 0 59.0 2 1
3 0 3 2 0 0 0 3 20 2 2 4 25 25 2 1 0 3 3 4 1 18 2 3 0 0 8.0 2 1
2 0 3 1 1 1 1 2 6 1 2 2 10 10 1 0 0 2 3 2 0 60 3 2 0 0 15.0 2 1
2 1 4 1 2 2 2 2 63 0 1 45 72 72 2 1 0 2 4 45 1 57 3 2 1 0 193.0 2 1
3 0 15 3 0 0 6 9 388 11 2 36 598 598 11 7 6 15 15 44 13 44 2 3 11 0 186.0 2 1
1 0 1 1 0 0 0 1 0 0 1 33 0 0 1 0 0 1 1 33 0 33 1 1 0 0 44.0 2 1
2 0 2 2 0 0 0 2 5 0 1 4 5 5 2 1 0 2 2 4 1 4 1 2 0 0 5.0 2 1
4 1 10 1 2 2 2 8 21 3 6 1 109 109 3 2 0 8 10 1 2 59 8 4 0 0 110.0 2 1
2 3 4 2 4 2 4 0 112 0 0 50 118 118 3 0 2 0 4 53 2 53 2 2 0 0 263.0 2 1
1 1 3 1 2 2 2 1 53 0 1 30 57 57 1 0 0 1 3 30 0 57 3 1 1 0 212.0 2 1
1 0 4 1 1 1 1 3 82 1 3 1 103 103 1 0 0 3 4 1 0 55 4 1 1 0 5.0 2 1
2 0 2 2 0 0 0 2 5 0 1 4 5 5 2 1 0 2 2 4 1 4 1 2 0 0 9.0 2 1
3 0 3 2 0 0 0 3 87 2 2 4 92 92 2 1 0 3 3 4 1 18 2 3 0 0 16.0 2 1
1 0 8 1 0 0 3 5 619 0 1 45 619 619 8 4 3 8 8 45 7 45 1 1 0 0 69.0 2 1
3 0 3 1 1 1 1 2 6 1 2 32 10 10 1 0 0 2 3 32 0 60 3 3 0 0 210.0 2 1
7 2 12 2 3 2 3 9 193 2 7 2 442 442 2 2 1 9 12 8 3 58 9 7 0 0 279.0 2 1
1 0 1 1 0 0 0 1 0 0 1 23 0 0 1 0 0 1 1 23 0 23 1 1 0 0 33.0 2 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 24.0 2 1
5 0 10 2 2 1 2 8 330 2 7 2 412 412 2 1 1 8 10 31 2 58 8 5 0 0 380.0 2 1
2 0 2 1 1 1 1 1 6 0 1 31 6 6 1 0 0 1 2 31 0 60 2 2 1 0 82.0 2 1
2 3 4 1 4 2 4 0 137 0 0 52 170 170 3 0 2 0 4 52 2 58 2 2 2 0 164.0 2 1
5 0 37 5 0 0 10 27 4156 22 5 6 7663 7663 22 22 10 37 37 37 32 37 5 5 0 0 951.0 2 1
1 0 6 1 0 0 2 4 32 3 3 36 45 45 3 1 2 6 6 49 3 49 3 1 3 0 15.0 2 1
1 1 2 1 2 2 2 0 30 0 0 55 30 30 1 0 0 0 2 55 0 61 2 1 0 0 6.0 2 1
2 0 2 2 0 0 0 2 5 0 1 4 5 5 2 1 0 2 2 4 1 4 1 2 0 0 67.0 2 1
4 4 16 3 5 2 5 11 2019 2 8 6 4626 4626 4 3 3 11 16 51 6 57 10 4 1 1 543.0 2 1
1 1 2 1 2 2 2 0 132 0 0 53 156 156 1 0 0 0 2 53 0 57 2 1 4 1 46.0 2 1
1 0 1 1 1 1 1 0 9 0 0 51 9 9 1 0 0 0 1 51 0 51 1 1 0 0 35.0 2 1
2 0 2 1 0 0 0 2 12 1 2 12 12 12 1 0 0 2 2 12 0 16 2 2 0 0 23.0 2 1
1 1 2 1 2 2 2 0 126 0 0 52 133 133 1 0 0 0 2 52 0 56 2 1 0 0 116.0 2 1
2 0 7 1 1 1 1 6 187 3 4 25 227 227 3 2 0 6 7 25 2 59 5 2 0 2 114.0 2 1
2 0 2 2 0 0 0 2 5 0 1 4 5 5 2 1 0 2 2 4 1 4 1 2 0 0 13.0 2 1
4 1 6 1 2 2 2 4 17 2 3 1 28 28 2 1 0 4 6 4 1 59 5 4 0 0 19.0 2 1
1 0 2 1 2 1 2 0 29 0 0 55 29 29 2 0 1 0 2 55 1 55 1 1 1 1 31.0 2 1
2 0 3 2 1 1 1 2 5 1 2 30 8 8 1 0 0 2 3 30 0 57 3 2 0 0 64.0 2 1
2 0 3 1 1 1 1 2 169 1 2 6 196 196 1 0 0 2 3 6 0 54 3 2 0 0 74.0 2 1
5 0 6 3 1 1 1 5 167 3 3 4 176 176 3 2 0 5 6 4 2 55 4 5 0 0 181.0 2 1
2 0 5 2 1 1 1 4 208 2 3 1 232 232 2 1 0 4 5 4 1 55 4 2 1 0 45.0 2 1
2 1 10 1 2 2 3 7 364 2 5 2 638 638 2 2 1 8 10 2 3 58 7 2 7 0 257.0 2 1
3 0 8 3 0 0 6 2 80 0 1 48 80 80 8 1 6 8 8 48 7 48 1 3 0 1 137.0 2 1
2 0 6 1 1 1 1 5 99 2 4 6 239 239 2 1 0 5 6 16 1 54 5 2 0 0 41.0 2 1
1 0 2 1 0 0 1 1 2 0 1 49 2 2 2 0 1 2 2 49 1 49 1 1 0 0 28.0 2 1
4 0 4 4 4 1 4 0 230 0 0 55 230 230 4 0 3 0 4 55 3 55 1 4 0 2 429.0 2 1
2 0 2 1 0 0 0 2 4 1 2 40 4 4 1 0 0 2 2 40 0 44 2 2 0 0 8.0 2 1
2 0 8 2 1 1 2 6 224 3 3 36 304 304 3 3 1 7 8 48 4 56 4 2 0 2 179.0 2 1
1 0 1 1 0 0 0 1 0 0 1 41 0 0 1 0 0 1 1 41 0 41 1 1 0 0 45.0 2 1
2 0 5 1 0 0 0 5 86 2 4 28 98 98 2 1 0 5 5 28 1 49 4 2 1 0 123.0 2 1
2 2 8 2 3 2 3 5 47 4 2 31 56 56 4 3 1 5 8 41 4 60 4 2 1 2 782.0 2 1
3 0 2 3 2 1 2 0 6 0 0 57 6 6 2 0 1 0 2 57 1 57 1 3 0 0 393.0 2 1
2 0 3 1 1 1 1 2 22 1 2 6 44 44 1 0 0 2 3 6 0 54 3 2 0 0 15.0 2 1
2 0 2 1 0 0 0 2 2 1 2 23 2 2 1 0 0 2 2 23 0 30 2 2 0 0 13.0 2 1
2 0 9 1 1 1 1 8 1046 3 4 1 1153 1153 3 4 0 8 9 22 4 55 5 2 1 1 17.0 2 1
2 0 2 1 1 1 1 1 47 0 1 41 47 47 1 0 0 1 2 41 0 59 2 2 1 1 14.0 2 1
1 0 1 1 1 1 1 0 2 0 0 50 2 2 1 0 0 0 1 50 0 50 1 1 0 0 33.0 2 1
1 2 4 1 4 3 4 0 202 0 0 50 269 269 2 0 1 0 4 57 1 57 3 1 0 0 341.0 2 1
2 0 19 2 0 0 8 11 2131 0 1 37 2131 2131 19 10 8 19 19 37 18 37 1 2 4 0 188.0 2 1
2 0 2 1 1 1 1 1 6 0 1 31 6 6 1 0 0 1 2 31 0 60 2 2 0 0 8.0 2 1
2 0 6 1 1 1 1 5 196 2 4 6 399 399 2 1 0 5 6 16 1 54 5 2 1 0 75.0 2 1
4 0 5 2 1 1 1 4 8 2 3 2 18 18 2 1 0 4 5 23 1 60 4 4 0 0 6.0 2 1
2 0 6 1 1 1 1 5 220 3 3 6 408 408 3 2 0 5 6 14 2 54 4 2 0 0 48.0 2 1
4 0 5 2 1 1 1 4 8 2 3 2 18 18 2 1 0 4 5 23 1 60 4 4 0 0 6.0 2 1
3 2 3 2 3 2 3 0 410 0 0 53 412 412 2 0 1 0 3 53 1 58 2 3 3 1 140.0 2 1
3 0 9 2 0 0 0 9 116 4 5 1 175 175 4 4 0 9 9 1 4 45 5 3 1 0 55.0 2 1
2 0 7 1 1 1 4 3 39 4 3 30 85 85 4 0 3 6 7 48 3 57 4 2 2 0 122.0 2 1
1 3 5 1 5 2 5 0 67 0 0 50 97 97 3 0 3 0 5 55 3 55 2 1 0 0 703.0 2 1
2 0 4 2 4 1 4 0 79 0 0 55 79 79 4 0 3 0 4 55 3 55 1 2 2 0 42.0 2 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 9.0 2 1
2 1 3 1 2 2 2 1 15 0 1 30 18 18 1 0 0 1 3 30 0 55 3 2 0 0 27.0 2 1
2 0 27 1 0 0 6 21 387 7 10 1 840 840 7 11 6 27 27 49 17 49 10 2 10 0 459.0 2 1
1 1 2 1 2 2 2 0 16 0 0 50 16 16 1 0 0 0 2 50 0 60 2 1 0 0 4.0 2 1
2 0 2 1 0 0 0 2 10 1 2 40 10 10 1 0 0 2 2 40 0 44 2 2 0 0 8.0 2 1
3 2 3 2 3 2 3 0 145 0 0 53 157 157 2 0 1 0 3 53 1 60 2 3 2 0 53.0 2 1
3 2 9 2 3 2 3 6 76 2 5 1 165 165 2 1 1 6 9 21 2 57 7 3 3 1 154.0 2 1
3 0 4 2 0 0 0 4 35 2 3 4 46 46 2 1 0 4 4 4 1 41 3 3 0 0 79.0 2 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 75.0 2 1
7 3 23 4 5 2 5 18 491 8 7 2 1225 1225 8 11 3 18 23 25 14 57 9 7 3 1 858.0 2 1
2 3 4 2 4 2 4 0 297 0 0 53 310 310 3 0 2 0 4 53 2 60 2 2 6 0 91.0 2 1
2 0 5 2 2 1 2 3 58 0 1 37 95 95 3 2 1 3 5 37 3 54 2 2 0 0 27.0 2 1
2 0 10 1 0 0 1 9 282 3 5 4 696 696 3 4 1 10 10 47 5 47 5 2 0 1 246.0 2 1
2 0 15 2 0 0 5 10 450 9 4 30 606 606 9 6 5 15 15 45 11 45 4 2 0 0 593.0 2 1
2 0 6 1 2 1 2 4 295 2 3 6 387 387 2 1 1 4 6 16 2 53 4 2 0 0 84.0 2 1
1 0 2 1 1 1 1 1 2 0 1 30 2 2 1 0 0 1 2 30 0 57 2 1 0 0 65.0 2 1
1 0 1 1 1 1 1 0 0 0 0 53 0 0 1 0 0 0 1 53 0 53 1 1 0 0 5.0 2 1
3 0 4 2 2 1 2 2 73 1 2 2 83 83 2 0 1 2 4 58 1 58 3 3 0 0 41.0 2 1
2 0 6 1 1 1 1 5 90 2 4 6 213 213 2 1 0 5 6 16 1 54 5 2 0 0 31.0 2 1
2 0 8 1 1 1 1 7 426 3 4 6 511 511 3 3 0 7 8 16 3 54 5 2 0 0 144.0 2 1
1 0 1 1 1 1 1 0 0 0 0 50 0 0 1 0 0 0 1 50 0 50 1 1 0 0 3.0 2 1
3 1 11 2 2 2 2 9 32 3 4 3 109 109 3 5 0 9 11 25 5 57 6 3 1 0 101.0 2 1
1 0 1 1 0 0 0 1 0 0 1 42 0 0 1 0 0 1 1 42 0 42 1 1 0 0 22.0 2 1
2 0 2 1 1 1 1 1 4 0 1 47 4 4 1 0 0 1 2 47 0 50 2 2 1 0 27.0 2 1
3 0 3 1 0 0 0 3 5 1 3 19 7 7 1 0 0 3 3 19 0 27 3 3 0 0 26.0 2 1
2 0 6 2 0 0 3 3 67 0 1 47 67 67 6 2 3 6 6 47 5 47 1 2 5 0 73.0 2 1
1 0 2 1 0 0 0 2 5 1 2 1 5 5 1 0 0 2 2 1 0 4 2 1 0 0 19.0 2 1
2 0 2 1 0 0 0 2 2 1 2 42 2 2 1 0 0 2 2 42 0 49 2 2 0 1 18.0 2 1
1 0 9 1 1 1 2 7 85 4 3 29 163 163 4 4 1 8 9 29 5 53 4 1 0 0 42.0 2 1
2 0 3 2 0 0 0 3 28 2 2 37 54 54 2 1 0 3 3 37 1 49 2 2 0 0 9.0 2 1
2 0 4 1 1 1 1 3 13 2 2 3 27 27 2 1 0 3 4 3 1 50 3 2 0 0 14.0 2 1
4 1 6 1 2 2 2 4 17 2 3 1 27 27 2 1 0 4 6 4 1 59 5 4 0 0 19.0 2 1
3 0 17 3 7 1 7 10 223 4 5 6 562 562 7 5 6 10 17 50 11 50 6 3 0 2 436.0 2 1
2 0 5 2 0 0 0 5 1108 0 1 44 1108 1108 5 4 0 5 5 44 4 44 1 2 0 0 89.0 2 1
2 0 4 1 1 1 1 3 33 1 3 6 75 75 1 0 0 3 4 6 0 54 4 2 0 0 20.0 2 1
2 0 8 2 0 0 2 6 36 3 4 26 52 52 3 2 2 8 8 26 4 49 4 2 0 0 7.0 2 1
